person,month,violence_tweets,assault_tweets,comandos_tweets,rebelion_tweets,total_tweets
@alevysoler,2014-11-20,0,0,0,0,7
@miqueliceta,2014-11-20,0,0,0,1,91
@pablocasado_,2014-11-20,0,0,0,0,1
@sanchezcastejon,2014-11-20,0,0,0,0,92
@santi_abascal,2014-11-20,0,0,0,0,42
@albert_rivera,2014-11-27,0,0,0,0,19
@albiol_xg,2014-11-27,0,0,0,0,32
@alevysoler,2014-11-27,0,0,0,0,18
@carrizosacarlos,2014-11-27,0,0,0,0,7
@miqueliceta,2014-11-27,0,0,0,0,95
@pablocasado_,2014-11-27,0,0,0,0,3
@sanchezcastejon,2014-11-27,0,0,0,0,83
@santi_abascal,2014-11-27,0,0,0,0,37
@albert_rivera,2014-12-04,0,0,0,0,19
@albiol_xg,2014-12-04,0,0,0,0,33
@alevysoler,2014-12-04,0,0,0,0,3
@carrizosacarlos,2014-12-04,0,0,0,0,3
@miqueliceta,2014-12-04,0,0,0,0,93
@pablocasado_,2014-12-04,0,0,0,0,6
@sanchezcastejon,2014-12-04,0,0,0,0,74
@santi_abascal,2014-12-04,0,1,0,0,32
@albert_rivera,2014-12-11,0,0,0,0,9
@albiol_xg,2014-12-11,0,0,0,0,38
@alevysoler,2014-12-11,0,0,0,0,15
@carrizosacarlos,2014-12-11,0,0,0,0,5
@miqueliceta,2014-12-11,0,0,0,0,89
@pablocasado_,2014-12-11,0,0,0,0,3
@sanchezcastejon,2014-12-11,0,0,0,0,59
@santi_abascal,2014-12-11,0,0,0,0,13
@albert_rivera,2014-12-18,0,0,0,0,18
@albiol_xg,2014-12-18,0,0,0,0,32
@alevysoler,2014-12-18,0,0,0,0,16
@carrizosacarlos,2014-12-18,0,0,0,0,1
@miqueliceta,2014-12-18,0,0,0,0,100
@pablocasado_,2014-12-18,0,0,0,0,6
@sanchezcastejon,2014-12-18,0,0,0,0,83
@santi_abascal,2014-12-18,0,0,0,0,23
@albert_rivera,2014-12-25,0,0,0,0,1
@albiol_xg,2014-12-25,0,0,0,0,30
@alevysoler,2014-12-25,0,0,0,0,4
@miqueliceta,2014-12-25,0,0,0,0,72
@pablocasado_,2014-12-25,0,0,0,0,3
@sanchezcastejon,2014-12-25,0,0,0,0,43
@santi_abascal,2014-12-25,0,0,0,0,16
@albert_rivera,2015-01-01,0,0,0,0,4
@albiol_xg,2015-01-01,0,0,0,0,43
@alevysoler,2015-01-01,0,0,0,0,9
@miqueliceta,2015-01-01,0,0,0,0,80
@pablocasado_,2015-01-01,0,0,0,0,1
@sanchezcastejon,2015-01-01,0,0,0,0,17
@santi_abascal,2015-01-01,1,0,0,0,25
@albert_rivera,2015-01-08,0,0,0,0,12
@albiol_xg,2015-01-08,0,0,0,0,70
@alevysoler,2015-01-08,0,0,0,0,4
@miqueliceta,2015-01-08,0,0,0,0,117
@pablocasado_,2015-01-08,0,0,0,0,3
@sanchezcastejon,2015-01-08,0,0,0,0,56
@santi_abascal,2015-01-08,0,0,0,0,39
@albert_rivera,2015-01-15,0,0,0,0,21
@albiol_xg,2015-01-15,0,0,0,0,50
@alevysoler,2015-01-15,0,0,0,0,13
@miqueliceta,2015-01-15,0,0,0,0,119
@pablocasado_,2015-01-15,0,0,0,0,13
@sanchezcastejon,2015-01-15,0,0,0,0,76
@santi_abascal,2015-01-15,0,0,0,0,38
@albert_rivera,2015-01-22,0,0,0,0,22
@albiol_xg,2015-01-22,0,0,0,0,44
@alevysoler,2015-01-22,0,0,0,0,7
@miqueliceta,2015-01-22,0,0,0,0,113
@pablocasado_,2015-01-22,0,0,0,0,8
@sanchezcastejon,2015-01-22,0,0,0,0,51
@santi_abascal,2015-01-22,0,0,0,0,38
@albert_rivera,2015-01-29,0,0,0,0,23
@albiol_xg,2015-01-29,0,0,0,0,38
@alevysoler,2015-01-29,0,0,0,0,2
@carrizosacarlos,2015-01-29,0,0,0,0,1
@miqueliceta,2015-01-29,0,0,0,0,108
@pablocasado_,2015-01-29,0,0,0,0,10
@sanchezcastejon,2015-01-29,0,0,0,0,41
@santi_abascal,2015-01-29,0,0,0,0,31
@albert_rivera,2015-02-05,0,0,0,0,32
@albiol_xg,2015-02-05,0,0,0,0,35
@alevysoler,2015-02-05,0,0,0,0,5
@carrizosacarlos,2015-02-05,0,0,0,0,1
@miqueliceta,2015-02-05,0,0,0,0,116
@pablocasado_,2015-02-05,0,0,0,0,9
@sanchezcastejon,2015-02-05,0,0,0,0,72
@santi_abascal,2015-02-05,0,0,0,0,30
@albert_rivera,2015-02-12,0,0,0,0,34
@albiol_xg,2015-02-12,0,0,0,0,52
@alevysoler,2015-02-12,0,0,0,0,9
@carrizosacarlos,2015-02-12,0,0,0,0,2
@miqueliceta,2015-02-12,0,0,0,1,130
@pablocasado_,2015-02-12,0,0,0,0,17
@sanchezcastejon,2015-02-12,0,0,0,0,38
@santi_abascal,2015-02-12,0,0,0,0,38
@albert_rivera,2015-02-19,0,0,0,0,28
@albiol_xg,2015-02-19,0,0,0,0,46
@alevysoler,2015-02-19,0,0,0,0,7
@carrizosacarlos,2015-02-19,0,0,0,0,4
@miqueliceta,2015-02-19,0,2,0,0,143
@pablocasado_,2015-02-19,1,0,0,0,15
@sanchezcastejon,2015-02-19,0,0,0,0,27
@santi_abascal,2015-02-19,0,0,0,0,34
@albert_rivera,2015-02-26,0,0,0,0,27
@albiol_xg,2015-02-26,0,0,0,0,44
@alevysoler,2015-02-26,0,0,0,0,6
@carrizosacarlos,2015-02-26,0,0,0,0,5
@miqueliceta,2015-02-26,1,1,0,0,150
@pablocasado_,2015-02-26,0,0,0,0,55
@sanchezcastejon,2015-02-26,0,0,0,0,34
@santi_abascal,2015-02-26,0,0,0,0,37
@albert_rivera,2015-03-05,0,0,0,0,61
@albiol_xg,2015-03-05,0,0,0,0,38
@alevysoler,2015-03-05,0,0,0,0,4
@carrizosacarlos,2015-03-05,0,0,0,0,4
@miqueliceta,2015-03-05,0,0,0,0,115
@pablocasado_,2015-03-05,0,0,0,0,6
@sanchezcastejon,2015-03-05,0,0,0,0,40
@santi_abascal,2015-03-05,0,0,0,0,32
@albert_rivera,2015-03-12,0,0,0,0,19
@albiol_xg,2015-03-12,0,0,0,0,58
@alevysoler,2015-03-12,0,0,0,0,9
@carrizosacarlos,2015-03-12,0,0,0,0,5
@miqueliceta,2015-03-12,0,0,0,0,111
@pablocasado_,2015-03-12,0,0,0,0,6
@sanchezcastejon,2015-03-12,0,0,0,0,31
@santi_abascal,2015-03-12,0,0,0,0,42
@albert_rivera,2015-03-19,0,0,0,0,34
@albiol_xg,2015-03-19,0,0,0,0,51
@alevysoler,2015-03-19,0,0,0,0,17
@carrizosacarlos,2015-03-19,0,0,0,0,2
@miqueliceta,2015-03-19,0,2,0,0,140
@pablocasado_,2015-03-19,0,0,0,0,16
@sanchezcastejon,2015-03-19,0,0,0,0,30
@santi_abascal,2015-03-19,0,0,0,0,47
@albert_rivera,2015-03-26,0,0,0,0,10
@albiol_xg,2015-03-26,0,0,0,0,70
@alevysoler,2015-03-26,0,0,0,0,7
@miqueliceta,2015-03-26,0,0,0,0,134
@pablocasado_,2015-03-26,0,0,0,0,3
@sanchezcastejon,2015-03-26,0,0,0,0,29
@santi_abascal,2015-03-26,0,0,0,0,14
@albert_rivera,2015-04-02,0,0,0,0,3
@albiol_xg,2015-04-02,0,0,0,0,44
@alevysoler,2015-04-02,0,0,0,0,5
@miqueliceta,2015-04-02,0,0,0,0,110
@sanchezcastejon,2015-04-02,0,0,0,0,18
@santi_abascal,2015-04-02,0,1,0,0,6
@albert_rivera,2015-04-09,0,0,0,0,12
@albiol_xg,2015-04-09,0,0,0,0,68
@alevysoler,2015-04-09,0,0,0,0,17
@carrizosacarlos,2015-04-09,0,0,0,0,3
@miqueliceta,2015-04-09,0,0,0,0,147
@pablocasado_,2015-04-09,0,0,0,0,15
@sanchezcastejon,2015-04-09,0,0,0,0,24
@santi_abascal,2015-04-09,1,0,0,0,17
@albert_rivera,2015-04-16,0,0,0,0,24
@albiol_xg,2015-04-16,0,0,0,0,54
@alevysoler,2015-04-16,0,0,0,0,17
@miqueliceta,2015-04-16,0,0,0,0,128
@pablocasado_,2015-04-16,0,0,0,0,7
@sanchezcastejon,2015-04-16,0,0,0,0,53
@santi_abascal,2015-04-16,0,0,0,0,22
@albert_rivera,2015-04-23,0,0,0,0,53
@albiol_xg,2015-04-23,0,0,0,0,85
@alevysoler,2015-04-23,0,0,0,0,6
@miqueliceta,2015-04-23,0,0,0,0,149
@pablocasado_,2015-04-23,0,0,0,0,7
@sanchezcastejon,2015-04-23,0,0,0,0,48
@santi_abascal,2015-04-23,0,0,0,0,16
@albert_rivera,2015-04-30,0,0,0,0,15
@albiol_xg,2015-04-30,0,0,0,0,68
@alevysoler,2015-04-30,0,0,0,0,7
@miqueliceta,2015-04-30,1,0,0,0,157
@pablocasado_,2015-04-30,0,0,0,0,2
@sanchezcastejon,2015-04-30,0,0,0,0,34
@santi_abascal,2015-04-30,0,0,0,0,22
@albert_rivera,2015-05-07,0,0,0,0,21
@albiol_xg,2015-05-07,0,0,0,0,96
@alevysoler,2015-05-07,0,0,0,0,10
@carrizosacarlos,2015-05-07,0,0,0,0,14
@miqueliceta,2015-05-07,0,0,0,0,195
@pablocasado_,2015-05-07,0,0,0,0,8
@sanchezcastejon,2015-05-07,0,0,0,0,38
@santi_abascal,2015-05-07,0,0,0,0,25
@albert_rivera,2015-05-14,0,0,0,0,70
@albiol_xg,2015-05-14,0,0,0,0,130
@alevysoler,2015-05-14,0,0,0,0,11
@carrizosacarlos,2015-05-14,0,0,0,0,6
@miqueliceta,2015-05-14,0,0,0,0,161
@pablocasado_,2015-05-14,0,0,0,0,9
@sanchezcastejon,2015-05-14,0,0,0,0,55
@santi_abascal,2015-05-14,0,0,0,0,43
@albert_rivera,2015-05-21,0,0,0,0,44
@albiol_xg,2015-05-21,0,1,0,0,66
@alevysoler,2015-05-21,0,0,0,0,8
@carrizosacarlos,2015-05-21,0,0,0,0,1
@miqueliceta,2015-05-21,0,0,0,0,179
@pablocasado_,2015-05-21,0,0,0,0,15
@sanchezcastejon,2015-05-21,0,0,0,0,40
@santi_abascal,2015-05-21,0,0,0,0,37
@albert_rivera,2015-05-28,0,0,0,0,20
@albiol_xg,2015-05-28,0,0,0,0,28
@miqueliceta,2015-05-28,0,0,0,1,189
@pablocasado_,2015-05-28,0,0,0,0,1
@sanchezcastejon,2015-05-28,0,0,0,0,16
@santi_abascal,2015-05-28,0,0,0,0,12
@albert_rivera,2015-06-04,0,0,0,0,19
@albiol_xg,2015-06-04,0,0,0,0,25
@alevysoler,2015-06-04,0,0,0,0,28
@miqueliceta,2015-06-04,1,0,0,1,191
@pablocasado_,2015-06-04,0,0,0,0,3
@sanchezcastejon,2015-06-04,0,0,0,0,15
@santi_abascal,2015-06-04,0,0,0,0,7
@albert_rivera,2015-06-11,0,0,0,0,53
@albiol_xg,2015-06-11,0,0,0,0,38
@alevysoler,2015-06-11,0,0,0,0,12
@carrizosacarlos,2015-06-11,0,0,0,0,6
@miqueliceta,2015-06-11,0,0,0,0,210
@pablocasado_,2015-06-11,0,0,0,0,12
@sanchezcastejon,2015-06-11,0,0,0,0,15
@santi_abascal,2015-06-11,0,0,0,0,22
@albert_rivera,2015-06-18,0,0,0,0,31
@albiol_xg,2015-06-18,0,0,0,0,28
@alevysoler,2015-06-18,0,0,0,0,30
@carrizosacarlos,2015-06-18,0,0,0,0,2
@miqueliceta,2015-06-18,0,0,0,0,192
@pablocasado_,2015-06-18,0,0,0,0,9
@sanchezcastejon,2015-06-18,0,0,0,0,21
@santi_abascal,2015-06-18,0,0,0,0,14
@albert_rivera,2015-06-25,0,0,0,0,44
@albiol_xg,2015-06-25,0,0,0,0,38
@alevysoler,2015-06-25,1,0,0,0,15
@miqueliceta,2015-06-25,0,0,0,0,176
@sanchezcastejon,2015-06-25,0,0,0,0,19
@santi_abascal,2015-06-25,0,0,0,0,19
@albert_rivera,2015-07-02,0,0,0,0,40
@albiol_xg,2015-07-02,0,0,0,0,14
@alevysoler,2015-07-02,0,0,0,0,1
@carrizosacarlos,2015-07-02,0,0,0,0,1
@miqueliceta,2015-07-02,0,0,0,0,195
@pablocasado_,2015-07-02,0,0,0,0,2
@sanchezcastejon,2015-07-02,0,0,0,0,27
@santi_abascal,2015-07-02,0,0,0,0,12
@albert_rivera,2015-07-09,0,0,0,0,39
@albiol_xg,2015-07-09,0,0,0,0,18
@alevysoler,2015-07-09,0,0,0,0,5
@carrizosacarlos,2015-07-09,0,0,0,0,14
@miqueliceta,2015-07-09,0,0,0,0,206
@pablocasado_,2015-07-09,0,0,0,0,3
@sanchezcastejon,2015-07-09,0,0,0,0,32
@santi_abascal,2015-07-09,0,0,0,0,28
@albert_rivera,2015-07-16,0,0,0,0,9
@albiol_xg,2015-07-16,0,0,0,0,25
@alevysoler,2015-07-16,0,0,0,0,11
@miqueliceta,2015-07-16,0,0,0,0,134
@pablocasado_,2015-07-16,0,0,0,0,9
@sanchezcastejon,2015-07-16,0,0,0,0,25
@santi_abascal,2015-07-16,0,0,0,0,22
@albert_rivera,2015-07-23,0,0,0,0,33
@albiol_xg,2015-07-23,0,0,0,0,46
@alevysoler,2015-07-23,0,0,0,0,10
@carrizosacarlos,2015-07-23,0,0,0,0,1
@miqueliceta,2015-07-23,0,0,0,0,154
@pablocasado_,2015-07-23,0,0,0,0,2
@sanchezcastejon,2015-07-23,0,0,0,0,33
@santi_abascal,2015-07-23,0,0,0,0,9
@albert_rivera,2015-07-30,0,0,0,0,25
@albiol_xg,2015-07-30,0,0,0,0,90
@alevysoler,2015-07-30,0,0,0,0,10
@miqueliceta,2015-07-30,0,0,0,0,114
@pablocasado_,2015-07-30,0,0,0,0,3
@sanchezcastejon,2015-07-30,0,0,0,0,8
@santi_abascal,2015-07-30,0,0,0,0,12
@albert_rivera,2015-08-06,0,0,0,0,17
@albiol_xg,2015-08-06,0,0,0,0,124
@alevysoler,2015-08-06,0,0,0,0,18
@miqueliceta,2015-08-06,0,0,0,0,99
@pablocasado_,2015-08-06,0,0,0,0,2
@sanchezcastejon,2015-08-06,0,0,0,0,2
@santi_abascal,2015-08-06,0,0,0,0,13
@albert_rivera,2015-08-13,0,0,0,0,27
@albiol_xg,2015-08-13,0,0,0,0,38
@alevysoler,2015-08-13,0,0,0,0,4
@miqueliceta,2015-08-13,0,0,0,0,95
@pablocasado_,2015-08-13,0,0,0,0,1
@sanchezcastejon,2015-08-13,0,0,0,0,7
@santi_abascal,2015-08-13,0,0,0,0,14
@albert_rivera,2015-08-20,0,0,0,0,7
@albiol_xg,2015-08-20,0,0,0,0,22
@alevysoler,2015-08-20,0,0,0,0,16
@miqueliceta,2015-08-20,0,0,0,0,112
@pablocasado_,2015-08-20,0,0,0,0,5
@sanchezcastejon,2015-08-20,0,0,0,0,14
@santi_abascal,2015-08-20,0,0,0,0,8
@albert_rivera,2015-08-27,0,0,0,0,39
@albiol_xg,2015-08-27,0,0,0,0,52
@alevysoler,2015-08-27,0,0,0,0,23
@miqueliceta,2015-08-27,0,0,0,0,155
@pablocasado_,2015-08-27,0,0,0,0,21
@sanchezcastejon,2015-08-27,1,0,0,0,27
@santi_abascal,2015-08-27,0,0,0,0,10
@albert_rivera,2015-09-03,0,0,0,0,40
@albiol_xg,2015-09-03,0,0,0,0,84
@alevysoler,2015-09-03,0,0,0,0,20
@carrizosacarlos,2015-09-03,0,0,0,0,4
@miqueliceta,2015-09-03,0,0,0,0,152
@pablocasado_,2015-09-03,0,0,0,0,7
@sanchezcastejon,2015-09-03,0,0,0,0,18
@santi_abascal,2015-09-03,0,0,0,0,8
@albert_rivera,2015-09-10,0,0,0,0,68
@albiol_xg,2015-09-10,0,0,0,0,82
@alevysoler,2015-09-10,0,0,0,0,20
@carrizosacarlos,2015-09-10,0,0,0,0,3
@miqueliceta,2015-09-10,0,0,0,0,162
@pablocasado_,2015-09-10,0,0,0,0,17
@sanchezcastejon,2015-09-10,0,0,0,0,67
@santi_abascal,2015-09-10,0,0,0,0,9
@albert_rivera,2015-09-17,0,0,0,0,59
@albiol_xg,2015-09-17,0,0,0,0,69
@alevysoler,2015-09-17,0,0,0,0,20
@carrizosacarlos,2015-09-17,0,0,0,0,3
@miqueliceta,2015-09-17,0,1,0,0,128
@pablocasado_,2015-09-17,0,0,0,0,9
@sanchezcastejon,2015-09-17,0,0,0,0,63
@santi_abascal,2015-09-17,0,0,0,0,18
@albert_rivera,2015-09-24,0,0,0,0,47
@albiol_xg,2015-09-24,0,0,0,0,49
@alevysoler,2015-09-24,0,0,0,0,15
@carrizosacarlos,2015-09-24,0,0,0,0,1
@miqueliceta,2015-09-24,0,0,0,0,193
@pablocasado_,2015-09-24,0,0,0,1,16
@sanchezcastejon,2015-09-24,0,0,0,0,70
@santi_abascal,2015-09-24,0,0,0,1,18
@albert_rivera,2015-10-01,0,0,0,0,23
@albiol_xg,2015-10-01,0,0,0,0,22
@alevysoler,2015-10-01,0,0,0,0,11
@miqueliceta,2015-10-01,0,0,0,1,189
@pablocasado_,2015-10-01,0,0,0,0,17
@sanchezcastejon,2015-10-01,0,0,0,0,59
@santi_abascal,2015-10-01,0,0,0,1,17
@albert_rivera,2015-10-08,0,0,0,0,20
@albiol_xg,2015-10-08,0,0,0,0,31
@alevysoler,2015-10-08,0,0,0,0,17
@miqueliceta,2015-10-08,0,0,0,1,134
@pablocasado_,2015-10-08,0,0,0,0,26
@sanchezcastejon,2015-10-08,0,0,0,0,58
@santi_abascal,2015-10-08,0,0,0,0,20
@albert_rivera,2015-10-15,0,0,0,0,36
@albiol_xg,2015-10-15,0,0,0,0,30
@alevysoler,2015-10-15,0,0,0,0,18
@carrizosacarlos,2015-10-15,0,0,0,0,1
@miqueliceta,2015-10-15,0,0,0,0,147
@pablocasado_,2015-10-15,0,0,0,0,5
@sanchezcastejon,2015-10-15,0,0,0,0,40
@santi_abascal,2015-10-15,0,0,0,0,29
@albert_rivera,2015-10-22,0,0,0,0,45
@albiol_xg,2015-10-22,0,0,0,0,29
@alevysoler,2015-10-22,0,0,0,0,6
@miqueliceta,2015-10-22,1,0,0,0,161
@pablocasado_,2015-10-22,0,0,0,0,8
@sanchezcastejon,2015-10-22,1,0,0,0,55
@santi_abascal,2015-10-22,0,0,0,0,25
@albert_rivera,2015-10-29,0,0,0,0,49
@albiol_xg,2015-10-29,0,0,0,0,29
@alevysoler,2015-10-29,0,0,0,0,12
@miqueliceta,2015-10-29,0,0,0,0,157
@pablocasado_,2015-10-29,0,0,0,0,10
@sanchezcastejon,2015-10-29,0,0,0,0,56
@santi_abascal,2015-10-29,0,0,0,0,19
@albert_rivera,2015-11-05,0,0,0,0,31
@albiol_xg,2015-11-05,0,0,0,0,45
@alevysoler,2015-11-05,0,0,0,0,15
@miqueliceta,2015-11-05,1,0,0,0,121
@pablocasado_,2015-11-05,0,0,0,0,15
@sanchezcastejon,2015-11-05,0,0,0,0,52
@santi_abascal,2015-11-05,0,0,0,0,27
@albert_rivera,2015-11-12,0,0,0,0,43
@albiol_xg,2015-11-12,0,0,0,0,48
@alevysoler,2015-11-12,0,0,0,0,3
@carrizosacarlos,2015-11-12,0,0,0,0,1
@miqueliceta,2015-11-12,0,0,0,0,158
@pablocasado_,2015-11-12,0,0,0,0,10
@sanchezcastejon,2015-11-12,1,0,0,0,74
@santi_abascal,2015-11-12,0,0,0,0,24
@albert_rivera,2015-11-19,0,0,0,0,24
@albiol_xg,2015-11-19,0,0,0,0,50
@alevysoler,2015-11-19,0,0,0,0,11
@miqueliceta,2015-11-19,0,0,0,1,139
@pablocasado_,2015-11-19,0,0,0,0,21
@sanchezcastejon,2015-11-19,0,0,0,0,78
@santi_abascal,2015-11-19,0,0,0,0,41
@albert_rivera,2015-11-26,0,0,0,0,44
@albiol_xg,2015-11-26,0,0,0,0,47
@alevysoler,2015-11-26,0,0,0,0,6
@miqueliceta,2015-11-26,0,0,0,0,136
@pablocasado_,2015-11-26,0,0,0,0,4
@sanchezcastejon,2015-11-26,0,0,0,0,65
@santi_abascal,2015-11-26,0,0,0,0,25
@albert_rivera,2015-12-03,0,0,0,0,54
@albiol_xg,2015-12-03,0,0,0,0,37
@alevysoler,2015-12-03,0,0,0,0,9
@carrizosacarlos,2015-12-03,0,0,0,0,1
@miqueliceta,2015-12-03,0,0,0,0,114
@pablocasado_,2015-12-03,0,0,0,0,53
@sanchezcastejon,2015-12-03,0,0,0,0,89
@santi_abascal,2015-12-03,0,0,0,0,36
@albert_rivera,2015-12-10,0,0,0,0,57
@albiol_xg,2015-12-10,0,0,0,0,53
@alevysoler,2015-12-10,0,0,0,0,9
@carrizosacarlos,2015-12-10,0,0,0,0,5
@miqueliceta,2015-12-10,0,0,0,0,97
@pablocasado_,2015-12-10,0,0,0,0,38
@sanchezcastejon,2015-12-10,0,0,0,0,106
@santi_abascal,2015-12-10,0,0,0,0,36
@albert_rivera,2015-12-17,2,0,0,0,44
@albiol_xg,2015-12-17,0,0,0,0,100
@alevysoler,2015-12-17,0,0,0,0,18
@carrizosacarlos,2015-12-17,1,0,0,0,2
@miqueliceta,2015-12-17,0,0,0,0,103
@pablocasado_,2015-12-17,2,0,0,0,43
@sanchezcastejon,2015-12-17,2,0,0,0,129
@santi_abascal,2015-12-17,2,0,0,0,42
@albert_rivera,2015-12-24,0,0,0,0,9
@albiol_xg,2015-12-24,0,0,0,0,20
@alevysoler,2015-12-24,0,0,0,0,2
@carrizosacarlos,2015-12-24,0,0,0,0,4
@miqueliceta,2015-12-24,1,0,0,1,96
@pablocasado_,2015-12-24,0,0,0,0,3
@sanchezcastejon,2015-12-24,0,0,0,0,12
@santi_abascal,2015-12-24,0,0,0,0,6
@albert_rivera,2015-12-31,0,0,0,0,10
@albiol_xg,2015-12-31,0,0,0,0,32
@alevysoler,2015-12-31,0,0,0,0,54
@carrizosacarlos,2015-12-31,0,0,0,0,2
@miqueliceta,2015-12-31,0,0,0,0,132
@sanchezcastejon,2015-12-31,0,0,0,0,19
@santi_abascal,2015-12-31,0,0,0,0,4
@albert_rivera,2016-01-07,0,0,0,0,11
@albiol_xg,2016-01-07,0,0,0,0,56
@alevysoler,2016-01-07,0,0,0,0,17
@carrizosacarlos,2016-01-07,0,0,0,0,1
@miqueliceta,2016-01-07,0,0,0,0,120
@sanchezcastejon,2016-01-07,0,0,0,0,9
@santi_abascal,2016-01-07,0,0,0,0,12
@albert_rivera,2016-01-14,0,0,0,0,17
@albiol_xg,2016-01-14,0,0,0,0,25
@alevysoler,2016-01-14,0,0,0,1,19
@miqueliceta,2016-01-14,0,0,0,0,143
@sanchezcastejon,2016-01-14,0,0,0,0,39
@santi_abascal,2016-01-14,0,0,0,0,9
@albert_rivera,2016-01-21,0,0,0,0,20
@albiol_xg,2016-01-21,0,0,0,0,23
@alevysoler,2016-01-21,0,0,0,0,7
@miqueliceta,2016-01-21,0,0,0,0,106
@pablocasado_,2016-01-21,0,0,0,0,2
@sanchezcastejon,2016-01-21,0,0,0,0,42
@santi_abascal,2016-01-21,0,0,0,0,10
@albert_rivera,2016-01-28,0,0,0,0,11
@albiol_xg,2016-01-28,0,0,0,0,28
@alevysoler,2016-01-28,0,0,0,0,12
@miqueliceta,2016-01-28,1,0,0,0,116
@pablocasado_,2016-01-28,0,0,0,0,9
@sanchezcastejon,2016-01-28,0,0,0,0,29
@santi_abascal,2016-01-28,0,0,0,0,13
@albert_rivera,2016-02-04,0,0,0,0,22
@albiol_xg,2016-02-04,0,0,0,0,30
@alevysoler,2016-02-04,0,0,0,0,12
@miqueliceta,2016-02-04,0,1,0,1,116
@sanchezcastejon,2016-02-04,0,0,0,0,77
@santi_abascal,2016-02-04,0,0,0,0,8
@albert_rivera,2016-02-11,0,0,0,0,25
@albiol_xg,2016-02-11,0,0,0,0,24
@carrizosacarlos,2016-02-11,0,0,0,0,1
@miqueliceta,2016-02-11,0,0,0,1,139
@pablocasado_,2016-02-11,0,0,0,0,1
@sanchezcastejon,2016-02-11,0,0,0,0,48
@santi_abascal,2016-02-11,0,0,0,0,7
@albert_rivera,2016-02-18,0,0,0,0,18
@albiol_xg,2016-02-18,0,0,0,0,19
@alevysoler,2016-02-18,0,0,0,0,20
@miqueliceta,2016-02-18,0,0,0,0,131
@sanchezcastejon,2016-02-18,0,0,0,0,35
@santi_abascal,2016-02-18,0,0,0,0,10
@albert_rivera,2016-02-25,1,0,0,1,49
@albiol_xg,2016-02-25,0,0,0,0,27
@alevysoler,2016-02-25,0,0,0,0,17
@carrizosacarlos,2016-02-25,0,0,0,0,2
@miqueliceta,2016-02-25,0,0,0,0,112
@sanchezcastejon,2016-02-25,0,0,0,0,66
@santi_abascal,2016-02-25,0,0,0,0,12
@albert_rivera,2016-03-03,0,0,0,0,30
@albiol_xg,2016-03-03,0,0,0,0,37
@alevysoler,2016-03-03,0,0,0,0,14
@carrizosacarlos,2016-03-03,0,0,0,0,1
@miqueliceta,2016-03-03,0,0,0,2,122
@pablocasado_,2016-03-03,0,0,0,0,2
@sanchezcastejon,2016-03-03,1,1,0,0,57
@santi_abascal,2016-03-03,0,0,0,0,8
@albert_rivera,2016-03-10,0,0,0,1,26
@albiol_xg,2016-03-10,0,0,0,0,28
@alevysoler,2016-03-10,0,0,0,0,21
@carrizosacarlos,2016-03-10,0,0,0,0,2
@miqueliceta,2016-03-10,0,0,0,0,131
@pablocasado_,2016-03-10,0,0,0,0,20
@sanchezcastejon,2016-03-10,1,0,0,0,59
@santi_abascal,2016-03-10,0,0,0,0,16
@albert_rivera,2016-03-17,0,0,0,0,22
@albiol_xg,2016-03-17,0,0,0,0,30
@alevysoler,2016-03-17,0,0,0,0,19
@carrizosacarlos,2016-03-17,0,0,0,0,3
@miqueliceta,2016-03-17,0,0,0,0,115
@pablocasado_,2016-03-17,0,0,0,0,2
@sanchezcastejon,2016-03-17,0,0,0,0,39
@santi_abascal,2016-03-17,0,0,0,0,14
@albert_rivera,2016-03-24,0,0,0,0,18
@albiol_xg,2016-03-24,0,0,0,0,43
@alevysoler,2016-03-24,0,0,0,0,27
@miqueliceta,2016-03-24,0,0,0,1,97
@pablocasado_,2016-03-24,0,0,0,0,11
@sanchezcastejon,2016-03-24,0,0,0,0,19
@santi_abascal,2016-03-24,0,0,0,0,10
@albert_rivera,2016-03-31,0,0,0,0,17
@albiol_xg,2016-03-31,0,0,0,0,44
@alevysoler,2016-03-31,0,0,0,0,21
@miqueliceta,2016-03-31,0,0,0,0,111
@pablocasado_,2016-03-31,0,0,0,0,19
@sanchezcastejon,2016-03-31,0,0,0,0,47
@santi_abascal,2016-03-31,0,0,0,0,7
@albert_rivera,2016-04-07,0,0,0,0,10
@albiol_xg,2016-04-07,0,0,0,0,25
@alevysoler,2016-04-07,0,0,0,0,26
@miqueliceta,2016-04-07,0,0,0,1,107
@pablocasado_,2016-04-07,0,0,0,0,6
@sanchezcastejon,2016-04-07,0,0,0,0,23
@santi_abascal,2016-04-07,0,0,0,0,13
@albert_rivera,2016-04-14,0,0,0,0,20
@albiol_xg,2016-04-14,0,0,0,0,22
@alevysoler,2016-04-14,1,0,0,0,22
@miqueliceta,2016-04-14,1,0,0,0,97
@pablocasado_,2016-04-14,0,0,0,0,6
@sanchezcastejon,2016-04-14,0,0,0,0,76
@santi_abascal,2016-04-14,0,0,0,0,7
@albert_rivera,2016-04-21,0,0,0,0,27
@albiol_xg,2016-04-21,0,0,0,0,25
@alevysoler,2016-04-21,0,0,0,0,20
@carrizosacarlos,2016-04-21,0,0,0,0,1
@miqueliceta,2016-04-21,0,0,0,0,99
@pablocasado_,2016-04-21,0,0,0,0,11
@sanchezcastejon,2016-04-21,0,0,0,0,33
@santi_abascal,2016-04-21,0,0,0,0,13
