word,n,p,username,rank
mujeres,75,0.5453355631498582,anapastorjulian,6
libertad,100,0.5905976848570754,inesarrimadas,6
puigdemont,360,0.3890672113607626,economiaed_,6
abrazo,1,1.5384615384615385,graciacanales3,6
personas,64,0.4935986426037329,ionebelarra,6
unidas,59,0.6714464549903266,irene_montero_,6
detenido,520,0.27957891114767147,uhmallorca,6
dret,27,0.45264040234702435,salwa_elgharbi,6
volem,323,0.4381205577559546,socialistes_cat,6
cap,24,0.4060226695990526,albertbotran,6
freetothom,37,0.7564915150276017,cridanacional,6
📺,1104,0.6851100271809957,ciudadanoscs,6
davant,50,0.3712228079293192,gemmageis,6
anys,32,0.35257822829440283,enricmorera,6
cap,15,0.4405286343612335,mireia_veca,6
mais,893,0.6280196634152173,publico,6
NA,NA,NA,catencomu_podem,6
españa,19,0.38555194805194803,eva_granados,6
carcassonne,2027,1.1981392489611595,lindependant,6
futuro,32,0.37032750839023265,teresaribera,6
l'estat,58,0.4750593824228029,francescd,6
gràcies,54,0.5913919614500055,rutribas,6
it,12,0.3206841261357563,dbertranroman,6
avui,15,0.7381889763779528,carlesral,6
poble,10,0.6657789613848202,santandreuenc,6
seguimos,13,0.5988023952095809,maritxu30,6
generalitat,8,0.5509641873278237,vicentsolerm,6
anys,14,0.5909666525960321,josepmforne,6
aragón,13,0.7307476110174256,pedro_fhz,6
c’s,160,0.5082915051782197,jaimedeolano,6
barcelona,6,0.9615384615384616,llanosdeluna,6
acto,92,0.5888376856118792,santi_abascal,6
gente,11,0.556398583712696,maria_podemos,6
entucasamejor,7,0.5135730007336757,luciadalda,6
mundo🌍,103,0.5171461565496812,espanaglobal,6
catalunya,69,0.4554455445544554,josepcosta,6
⭕️,35,0.7281048470979821,joseantoniojun,6
política,7,0.7157464212678937,marrodanmaria,6
catalunya,2929,0.47483103699272594,naciodigital,6
dans,3394,0.7947863514060973,le_figaro,6
pp,3,2.2900763358778624,erodriguez_2019,6
león,31,0.6411582213029989,estherpcamarero,6
📲,30,0.8438818565400843,anna_erra,6
gracias,27,0.6184150251946862,abeltran_ana,6
presentació,7,1.1235955056179776,rafelbruguera,6
catalunya,30,0.6044731009470079,nuriapicas,6
españa,61,0.5913144629701435,cesarjramos,6
república,38,0.31553599601428217,nuet,6
barcelona,55,0.3835960384990933,ciddavid,6
unidas,123,0.48438546055999687,juralde,6
madrid,46,0.8963367108339828,josemariamazon,6
comarques,10,0.7639419404125287,lauralopezd,6
cs,89,0.3811563169164882,ivanedlm,6
internacional,3300,0.43887180687512634,larazon_es,6
espanasiempre,58,0.5963397079991775,edelvallerod,6
pp,20,0.5288207297726071,javizqui,6
é,31,0.4258826761917846,pilicancela,6
ez,24,0.4643064422518862,mertxeaizpurua,6
pedro,10,0.5807200929152149,educarazo,6
vilanovadelaguda,107,0.5963328317449701,mfornells,6
vox,132,0.9109730848861284,fjosealcaraz,6
compañeros,14,0.5206396429899591,paucambronerocs,6
democràcia,47,0.5451171421943865,toni_comin,6
10n,8,1.1494252873563218,linuesita,6
jerez,19,0.7761437908496732,evabravobarco,6
años,1770,0.30837633760414235,cronicaglobal,6
personas,28,0.5860192549183758,c19concepcion,6
provincia,11,0.7982583454281567,pcalvoliste,6
madrid,1984,0.44930385078764057,europapress,6
unha,52,0.9957870547682881,nestorrego,6
explicación,17,0.8740359897172237,albertocasero,6
té,128,0.3492401298736733,trinitro,6
republicà,42,0.547945205479452,joantarda,6
govern,563,0.50341121453544,enoticiescat,6
girona,10,0.3946329913180742,marclamua,6
avui,59,0.3507728894173603,fjavilopez,6
catalunya,52,0.39740160489109666,meritxell_batet,6
poema,351,0.6029581021421332,miqueliceta,6
población,6,1.2345679012345678,aespice,6
gràcies,14,0.5021520803443328,montseminguez,6
sociales,87,0.4887365878321443,pablo_iglesias_,6
torra,39,0.4134860050890585,alejandrotgn,6
ciudadanía,27,0.6273234200743495,hectorgomezh,6
gente,29,0.4683462532299742,gagupilar,6
lluita,44,0.41002702450843354,vidalaragones,6
2019,42,0.6435795280416794,jordimunell,6
violencia,14,0.7739082365948038,montimar66,6
elecciones,177,0.38038339207427146,pmklose,6
años,22,0.402488108305891,diegogagob,6
años,77,0.4170729065106705,beatrizcorredor,6
dinero,68,0.7734303912647862,susanabeltranga,6
separatistas,110,0.556708335442077,soniasierra02,6
país,11,0.5478087649402391,alber_canarias,6
españa,31,0.5336546737820623,jlaceves,6
ilusión,2,1.6,jcduran_,6
españoles,40,0.44767767207610526,lozanoirene,6
bon,20,0.2895613146083683,capdevilajoan,6
españa,395,0.5680020706910932,ahorapodemos,6
real,384,0.557006092254134,ondacero_es,6
andalucía,41,0.32418755436071794,linagalvezmunoz,6
política,67,0.45621680512052293,jessicaalbiach,6
españa,66,0.7904191616766467,angelesmarra,6
abandono,1,0.5714285714285714,inibaran,6
gobierno,74,0.4405024108577892,joanbaldovi,6
alerta,1,2.3255813953488373,dioufluc,6
du,55,0.3747359814676024,manuelvalls,6
dones,5,0.5500550055005501,caroltelechea,6
preses,28,0.5439005439005439,bassamontse,6
gracias,62,0.6924279651552379,martaglezvzqz,6
gracias,31,0.4616530156366344,yolandapodem,6
NA,NA,NA,olgaalonso62,6
públics,17,0.6481128478841022,mariasirvnt,6
avui,16,0.44370493621741547,ramon_espadaler,6
unitat,16,0.9638554216867471,morraltoni,6
dl,90,0.41379310344827586,joninarritu,6
mereces,1,16.666666666666664,carlossm_cs,6
política,36,0.43394406943105107,jnndiaz,6
pictwittercom/logwe9giqk,1,11.11111111111111,asanchog,6
euros,1156,0.45226563172432144,eleconomistaes,6
👎,28,0.6727534839019702,mapaniagua,6
drets,14,0.4680708793045804,eniubo,6
📅,12,0.7285974499089253,cnlacoba,6
alicante,2,0.5,patri_blanquer,6
impuestos,5,0.9242144177449169,borrego_corte,6
social,22,0.6097560975609756,nasholop,6
😜,109,0.45541906910671015,macarena_olona,6
país,26,0.6955591225254146,fuensantalima,6
plesitges,23,0.40266106442577027,mrodriguez_cs,6
enhorabuena!,20,0.8143322475570033,elviraramon,6
repressió,26,0.602828657546951,martavilaltat,6
as,5807,0.6383696783746913,abc,6
valenciana,52,0.5977698586044373,isabelbonig,6
gracias,67,0.5654008438818565,luisacarcedo,6
servicios,45,0.6268282490597576,mayoralrafa,6
presos,36,0.400355871886121,msanglas,6
unidas,33,0.5191944619257395,j_sanchez_serna,6
🌹,781,0.5206909655783937,psoe,6
cataluña,1021,0.33287580569964237,elespanolcom,6
madrid,67,1.078210492436434,ortega_smith,6
diputados,6,0.49627791563275436,germanrenau,6
votapp,41,1.215174866627149,carlosrojas_ppa,6
é,35,0.531591737545565,antongomezreino,6
elecciones2019,65,0.8923668314113126,andreslorite,6
catalunya,37,0.47964739434793885,rosa_m_ibarra,6
pp,119,0.5621162021728862,pnique,6
🗨,336,0.7183170856849667,vox_es,6
NA,NA,NA,anabotellapsoe,6
mañana,14,0.4403900597672224,asancfisac,6
28a,12,0.5014625992478061,aitor_esteban,6
país,99,0.598042769119246,ierrejon,6
cumplirlo,2,1.574803149606299,mikellegarda,6
siero,13,0.6313744536182613,morissiero,6
laespañaquequieres,76,0.778449247157636,gomezdcelis,6
catalunya,20,0.3864734299516908,lucas_ferro_,6
casado,6,0.730816077953715,jruizcarbonell,6
pp,4,0.7858546168958742,jangelvillalon,6
personas,75,0.42574931880108996,monicaoltra,6
venezuela,67,0.35579629334607826,josepborrellf,6
directe,630,0.33208756569271886,elperiodico_cat,6
love,13,0.40024630541871925,rosaliavt,6
feina,113,0.4857290233837689,f_armengol,6
fuerte,9,1.005586592178771,belitagl,6
dones,30,0.4021986861509586,susannasegovia,6
🔵,64,0.6627316972144559,anazurita7,6
!!!,5,0.628140703517588,mjmonteroc,6
abrazo,6,0.702576112412178,carmenderivera,6
femhojunts,4,1.0666666666666667,conceptermens,6
presidente,4,1.809954751131222,marianorajoy,6
seguir,67,0.4471436198611852,mespermallorca,6
psoe,54,0.4100850546780073,luisgestoso,6
mañana,43,0.7241495453014484,alfonsocendon,6
pp,43,0.40627362055933486,raulmorenom,6
socialistas,36,0.9785267735797772,patxilopez,6
futuro,4,0.9779951100244498,evapatriciab,6
NA,NA,NA,alfons_me,6
espanyol,3014,0.4185663477655862,vilaweb,6
barcelona,7,0.8951406649616368,aescarp,6
laespañaquequieres,4,0.9638554216867471,cuatrecasasjuan,6
brux,56,0.72680077871512,jflopezaguilar,6
social,41,0.7845388442403367,luisplanas,6
denuncien,1,3.8461538461538463,sisenlluita,6
país,114,0.6231551328304362,pedro_casares,6
parlament,113,0.4136769658808025,beasilva9,6
encanta,1,5.88235294117647,maraluisavilch1,6
as,26,1.0420841683366733,celsodelgadoou,6
acte,4,0.5979073243647235,carmenandres_,6
contamos,479,0.8307462841880713,elcatalan_es,6
avui,26,0.6842105263157895,albertbatet,6
😉,8,0.9356725146198831,crisestebanvox,6
ciudadanos,25,0.4627915586819697,jsolercs,6
gràcies,28,0.5222906174221227,rogertorrent,6
davant,179,0.3870856129576368,cupnacional,6
avui,42,1.0566037735849056,toninoguera,6
santiago,1,14.285714285714285,apabellas,6
jxcat,2,1.5625,llsalvado,6
años,80,0.3363605785401951,mariadelamiel,6
hora,919,0.33018122242501763,elconfidencial,6
ada,40,0.9244280101687081,escofetmerce,6
derechos,9,0.7765314926660914,felipe_sicilia,6
españa,96,0.5157131345688961,rodriguezpinero,6
comissió,17,0.5954465849387041,najat_driouech,6
días!,20,0.5385029617662896,adrilastra,6
casa,422,0.29190011759009477,telecincoes,6
historia,8,0.7662835249042145,mariogarcessan,6
españa,34,0.6958657388456815,carolinaespanar,6
generalitat,42,0.3847915712322492,noemi_delacalle,6
democracia,45,0.6509474902357876,nmartinblanco,6
cambioclimático,15,0.47318611987381703,jterrades,6
cap,22,0.49909255898366606,martarosiq,6
jaén,7,0.778642936596218,alcaldejdr,6
ciudadanía,7,0.5368098159509203,nvillagrasa,6
seguim,12,0.4796163069544364,gemmaespigares,6
gobierno,1251,0.22920777657463542,lavanguardia,6
progreso,77,0.5080160981724616,loladelgadog,6
!!,22,0.5898123324396782,dimasciudadano,6
presidente,6,0.91324200913242,mariaramallov,6
ℹ,45,0.8438027376711045,alejandrosolerm,6
compañeros,10,0.6684491978609626,mcmartinez_cs,6
vox,3026,0.5300532855946721,eldiarioes,6
cloacas,103,0.47397726749804425,gloriaelizo,6
cultura,6,1.0657193605683837,maciagou,6
psoe,3,1.5544041450777202,mdelaoredondo,6
partidos,6,1.2048192771084338,a_lopezmaraver,6
comisión,3,0.8130081300813009,caminofernndez,6
país,38,0.6156837329876863,isabel_franco_,6
–,17,0.5317485142320926,gmariscalanaya,6
gobierno,56,0.4853948166767791,aglezterol,6
mes,7,0.2921535893155259,miqueljerez,6
campionat,1,3.571428571428571,atarressincro,6
presidente,17,0.49911920140927774,arandapaco,6
presidente,12,0.5766458433445458,luisstamaria,6
consellera,8,0.4881025015253203,pachameb,6
seguimjunts,28,1.9404019404019404,solsona_marc,6
dones,10,0.8223684210526315,forcadellcarme,6
bona,21,0.34866345674912835,joanmargall,6
madrid,76,0.5283648498331479,monicasilvanag,6
futuro,43,0.9096678654537761,milamarcos,6
pozuelo,28,0.642939150401837,juanjoaizcorbe,6
europea,9,0.6944444444444444,jonasfernandez,6
llibertat,26,0.45662100456621,normapujol,6
open,3,0.7832898172323759,domenecd,6
graduados,4,0.7155635062611807,guillermomeijon,6
cataluña,4,0.8869179600886918,joansabadell,6
!,10,0.7547169811320755,castellatoni,6
sanchez,13,0.5598621877691645,antonia_jover_,6
gràcies,23,0.45643976979559436,aliciahoms,6
that,70,0.3978402955385053,krls,6
viva,33,2.0702634880803013,cfdezrocysua,6
vox,33,0.43702820818434646,martamhigueras,6
votapp,48,0.8491066690252963,palomagazquez,6
debateensertoledo,9,0.6746626686656672,estherpadillar,6
españa,3,1.639344262295082,josluisramosro2,6
españa,31,0.7544414699440253,luzseijo,6
mocedades,12,0.9486166007905139,josemiguel_glez,6
ayudar,1,3.3333333333333335,antidiofagundez,6
vox,301,0.46598033903552905,elpais_espana,6
torra,197,0.5094256678130898,societatcc,6
sempre,28,0.5116959064327485,inesgranollers,6
real,463,0.33080407539189205,libertaddigital,6
abiertamente,1,1.7857142857142856,dvserrada,6
democracia,44,0.5960444324031428,cayetanaat,6
futuro,25,0.5276487969607428,hector_illueca_,6
felicidades,5,0.8605851979345954,georgina_vox,6
felicitats,13,0.6360078277886496,titonlailla,6
grup,12,0.5607476635514018,monicapalacin29,6
sr,49,0.5851444948650585,lroldansu,6
historia,43,0.4803395889186774,cesarluena,6
pge,7,0.6352087114337568,jspostigo,6
ibiza,20,0.7374631268436578,hernanzsofia,6
región,17,1.0493827160493827,lourdesmndezm1,6
sempre!,12,0.8849557522123894,jmjovellado,6
ciudadanos,65,0.4084710613963426,lidiaguinart,6
libertad,39,0.6059664387818521,belenhoyo,6
vox,32,0.9552238805970149,_patricia_rueda,6
😂,29,0.2073353828555087,carlestgna,6
NA,NA,NA,lcsahuquillo,6
máis,28,0.7285974499089253,javierbasco,6
carmen,12,0.5459508644222021,imoblanca,6
digital,72,0.701275932599591,franciscopolo,6
españa,65,0.7435369480668039,conjosemfranco,6
debemos,14,0.6161971830985915,crismaestre,6
gobierno,16,0.8412197686645636,oscarclavell,6
derecha,56,0.4510309278350515,abalosmeco,6
anys,112,0.49921996879875197,quimtorraipla,6
enhorabona,21,0.6404391582799633,martamadrenas,6
sr,4,0.9195402298850575,castille76,6
españa,5,0.7012622720897616,jrivasescamilla,6
gracias,13,0.7558139534883721,davidmejiayra,6
directo,145,0.46864899806076277,sanchezcastejon,6
transporte,7,1.0447761194029852,pedrosaurag,6
!!,126,0.5072872211933328,anadebande,6
anys,45,0.3288271830471319,wagensberg,6
psc,18,0.6813020439061317,martamoreta,6
presidente,23,1.2214551248008496,hispanpablo,6
institucional,44,0.7252348772045493,gironajean,6
región,17,0.6188569348380051,msolsj,6
honor,19,0.5685218432076601,malenanevado,6
🔴,329,0.4586772250724961,encomu_podem,6
ciudad,4,0.6182380216383307,javieranton,6
persones,76,0.5305039787798408,adacolau,6
enhorabuena,1,7.6923076923076925,figaredojose,6
gobierno,1196,0.32745681594791354,cope,6
audiència,65,0.4338829183632601,ximopuig,6
valorseguro,39,1.3660245183887916,jacallejascano,6
avui,172,0.380876458734693,lauraborras,6
herria,34,0.28326251770390737,oskarmatute,6
!,49,0.6135737540696218,eloysuarezl,6
sanidad,12,0.39920159680638717,jlsteeg_doc,6
universidades,43,0.5348923995521832,astro_duque,6
españa,24,0.5627198124267292,celaaisabel,6
ourense,26,0.969787392763894,marina_ortega_,6
castelló,19,0.5939356048765239,marisasaavedram,6
llibertat,40,0.565690849950502,elsa_artadi,6
valorseguro,131,0.6744233937397035,aalmodobar,6
debemos,7,0.591715976331361,egardiazabal,6
abrazo,4,0.8565310492505354,mvalerio_gu,6
gobierno,82,0.31430871248418873,jaumecollboni,6
possible,13,0.6422924901185771,xescoviaplana,6
persones,47,0.4328605636397127,raquelsans,6
domingo,4,0.6015037593984963,jocafeijoo,6
derechos,38,0.7124109486314211,elenamanez,6
suport,32,0.4987531172069825,miquelbuch,6
gràcies,52,0.45292221931887466,civitimarti,6
futuro,17,0.5636604774535808,bea_fanjul,6
españa,38,0.5828220858895705,claraaguilera7,6
ciudadanos,48,0.5184705119896306,pablosaezam,6
mujeres,19,0.7462686567164178,beamcarrillo,6
formentera,10,0.5589714924538848,patriciadlheras,6
casado,4,0.3395585738539898,ferranpedret,6
servei,3,0.8356545961002786,tionroquer,6
deth,37,0.5445180279617365,geli_anna,6
anys,22,0.3945480631276901,polgibert,6
NA,NA,NA,czambranogr,6
parlament,68,0.6370023419203747,ecampdepadros,6
facebook,3,0.8241758241758242,ariagonagp,6
demana,644,0.3051669888926798,diarilaveu_,6
españa,19,0.8,caballerohelena,6
/♥️,38,0.53475935828877,afernb,6
acto,10,0.48402710551790895,mestremanuel,6
jscalsajuntaments,15,0.35511363636363635,arnauramirez,6
davant,28,0.5893496106082929,perearagones,6
pp,45,0.3853729553823756,agarzon,6
pp,69,0.6230248306997743,carmenriolobos,6
dir,7,0.4519044544867657,pilarvallugera,6
benetako,2,1.0256410256410255,jagirretxea,6
ánimo,4,0.8,maialenfdez,6
apoyo,9,0.4143646408839779,daniserranopp,6
govern,1781,0.4470011269146883,elpuntavui,6
ciudadanos,131,0.6526179445025656,albert_rivera,6
gobierno,16,0.5740940078937926,lauraberja86,6
madrid,1798,0.2642260293499569,elperiodico,6
pedro,33,0.7420733078479874,edurneuriarte,6
gracias,13,0.4442925495557075,ismael_cortesg,6
voto,63,0.9492240470091908,pedroquevedoit,6
catalunya,43,0.411522633744856,carlescampuzano,6
erc,6,0.44609665427509293,pedronavarrol,6
companys,45,0.37067545304777594,perejoanpons,6
“retorni,1,1.9230769230769231,mlosadacs,6
presidente,18,0.6838905775075987,herrerobono,6
gente,73,0.35777298568908056,marcosdequinto,6
pp,1250,0.3099022444360151,elmundoes,6
ara,56,0.5598320503848845,ernestmaragall,6
demà,1,3.8461538461538463,narcis_clara,6
incansablemente,2,1.3245033112582782,marinabs_cs,6
jutjats,12,0.6615214994487321,genisboadella,6
mundo,78,2.658486707566462,mariscalzabala,6
carta,29,0.6691278264882325,jcuixart,6
10n,62,0.4807319531674033,eselkaos,6
mataró,21,0.5057803468208093,aliciarll,6
cap,1444,0.2829325448841917,324cat,6
suport,7,0.6222222222222222,irenefornos,6
pp,1804,0.49715184902457377,voz_populi,6
españa,77,0.6048228733013903,ppcatalunya,6
tortellà,21,0.4033807145601229,ftenc,6
españa,69,0.6729737637764557,cromeroher,6
portodoloquenosune,40,0.6815471119441131,otazu35,6
petición,46,1.4424584509250549,carmenmonton,6
enhorabuena,103,0.6586941229136023,aliciagarcia_av,6
people,12,0.32275416890801506,peppuigiboix,6
andalucía,16,0.7158836689038032,martinavelardeg,6
china,10,0.5549389567147613,javiercerqueir4,6
penedès,14,0.6386861313868614,lluisallop,6
avui,13,0.5248284214775939,immagallardo,6
brexit,7,0.43668122270742354,marionaid,6
NA,NA,NA,ppopular,6
somdejesús,40,0.5810575246949448,mncsls,6
portada,411,0.34067737603819565,diaridegirona,6
murcia,27,0.5141877737573796,joaquinrobles55,6
gente,18,0.5633802816901409,margpuig,6
almeria,15,0.7708119218910586,mcastellonpp,6
article,9,0.4805125467164976,junqueras,6
svc,15,0.825082508250825,adrianadelgadoh,6
torra,25,0.5587840858292356,baledmundo,6
bona,27,0.4571622079241449,lluisguino,6
partido,59,0.41394794078439623,guillermodiazcs,6
escultura,2,1.9230769230769231,mazureque,6
catalunya,58,0.591414295911084,ferran_bel,6
!!,64,0.35306448943564844,aurora_madaula,6
política,46,0.335105995483354,gabrielrufian,6
pp,348,0.6705589918492398,odonelorza2011,6
dep,1,5.263157894736842,davidpsc,6
governsambcompromís🍊🏛,495,0.6747914281040406,compromis,6
barcelona,37,0.27542057466130715,g_pisarello,6
unha,76,0.7645875251509054,pabloaranguena,6
unidad,16,0.6808510638297872,javier_merino,6
proposta,13,0.5974264705882353,marc_pares,6
gent,40,0.6043208943949236,martaribasfrias,6
país,579,0.4840975218220127,esquerra_erc,6
política,20,0.40233353450010056,argeliaqueralt,6
paro,25,0.657030223390276,jiechaniz,6
mujer,94,0.4670575375136639,eledhmel,6
gobierno,159,0.7953976988494247,j_zaragoza_,6
apoyo,26,0.3735632183908046,moromjesus,7
familia,6,0.38885288399222295,nachosamor,7
comercio,1,1.639344262295082,idosagasti,7
madrid,43,0.40383170548459807,ensanro,7
parlament,34,0.452007444828503,malonsocs,7
psoe,45,0.3661811376027342,jaumeasens,7
▶,1671,0.31579544166005213,20m,7
años,71,0.779620072471725,albiol_xg,7
dl,13,0.6493506493506493,aurorasitges,7
dans,4241,0.954352644666224,lemondefr,7
catalan,260,0.6269441296327555,printsandbooks,7
jaén,11,0.4317111459968602,jfrserrano,7
sempre,11,0.5544354838709677,raulromeva,7
independentistas,119,0.36685369011653,pablocasado_,7
españa,31,0.3290870488322718,nicogoncas,7
l'esport,12,0.64,oscarordeig,7
nacionalistas,43,0.3894927536231884,sergiobarcelona,7
26m,46,0.4273901328625848,mespermenorca,7
torra,602,0.8478753820368726,ciutadanscs,7
gracias,96,0.5927755480086446,montesinospablo,7
don,32,0.37563094259889657,pilarmarcosd,7
legislatura,8,0.7029876977152899,migonzalezcaba,7
gobierno,16,0.5206638464041653,muniafj,7
foto,10,0.4835589941972921,maximhuerta,7
anys,8,0.6177606177606177,sergisabria,7
ara,33,0.4716981132075472,peprierafont,7
psoe,65,0.47019675925925924,martamartirio,7
barcelona,30,0.3850102669404517,_martinbarra,7
festa,12,0.4273504273504274,xaviquinquilla,7
catalans,7,0.4079254079254079,santirodriguez,7
diàleg,35,0.3464660463274599,joanmena,7
llum,41,0.7269503546099291,jordialapreso,7
gobierno,1450,0.2559612492321162,abc_es,7
derecho,9,0.7718696397941681,jccampm,7
vox,1528,0.3345968305271433,okdiario,7
ciudad,47,0.270550310845038,joanribo,7
viulloret,25,0.46886721680420107,jordi_orobitg,7
talento,2,1.4705882352941175,juan_pedreno,7
avui,23,0.42411949105661073,fjdominguez8,7
gobierno,67,0.5418520016174687,cucagamarra,7
yonovoy,7,0.6018916595012898,juanluissotoadd,7
presos,68,0.30951297223486574,jacs_jaumeacs,7
cataluña,86,0.3425612427803227,agustinrosety,7
this,139,0.38621839399833285,joethebrew,7
país,59,0.42058739663530087,anaprietonieto,7
l’estat,27,0.46375815870834763,miriamnoguerasm,7
govern,589,0.4499686779018778,dbalears,7
sempre,54,0.3261854424645122,nataliadipp,7
crec,89,0.29872788910146675,albanodante76,7
llibertat,22,0.496054114994363,anna_caula,7
atención,33,0.4083147735708983,blanca_vic,7
entrevista,29,0.5461393596986817,nadiacalvino,7
proyecto,26,0.7881176113973931,hector_amello,7
democràtic,49,0.6370254810192407,tsunami_dem,7
votapsoe,89,0.6496824585736185,carmencalvo_,7
pujol,16,1.2345679012345678,jeanmarcpujol,7
10n,36,0.5538461538461538,oscargamazo,7
📽,105,0.7000933457794373,espciudadana,7
igualdad,31,0.37864907780627827,margaprohens,7
políticos,19,0.628930817610063,josemariacanocs,7
gràcies,41,0.3568320278503046,jsalvadorduch,7
año,655,0.29391308249758813,laverdad_es,7
almeriaporespaña,20,0.5257623554153523,meerrocio,7
llibertat,14,0.5441119315973572,gloriafreixav,7
tierra,24,0.8275862068965517,anioramas,7
social,6,0.7853403141361256,belenfcasero,7
pasa,1,9.090909090909092,ferdeparamo,7
bona,11,0.4686834256497656,mtpallares,7
justicia,36,0.43907793633369924,mariavalle7,7
programa,41,0.5086217590869619,alevysoler,7
govern,66,0.43064074122406365,merceperea,7
na,126,0.30950626381724394,_maria_dantas_,7
españoles,71,0.5191956124314443,igarrigavaz,7
país,28,0.3560528992878942,ainavs,7
hijos,79,0.2918467619786472,fjconpe,7
enlace,2,1.4598540145985401,auxipd,7
suport,30,0.6155108740254411,bernatsole,7
años,15,0.33587102552619796,esperanzagarcpp,7
noticias,633,0.4093034082753002,diariomallorca,7
vídeo,1742,0.26479838384821064,elnacionalcat,7
españa,58,0.5623969746921361,joseramirezdel2,7
res,88,0.4884547069271759,fortelena,7
directe,273,0.554776565262452,pdemocratacat,7
🎥,15,0.667853962600178,pujolbonell,7
enhorabuena,9,0.4147465437788019,begonasarre,7
política,111,0.5040643022569365,monederojc,7
📺,434,0.2813121852252766,rtve,7
votapp,15,0.7055503292568204,diegomovellan,7
españaesungranpaís,14,0.7000000000000001,lauravilchezs,7
separatistas,50,0.7403020432336394,carrizosacarlos,7
ley,8,0.8146639511201629,evalmim,7
🇪🇺,36,0.4959360793497727,_amaldonado_,7
sector,45,0.5153458543289051,marotoreyes,7
gobierno,67,0.48716643641387336,anapastorjulian,7
torra,93,0.5492558469170801,inesarrimadas,7
torra,308,0.332868614164208,economiaed_,7
agenda,1,1.5384615384615385,graciacanales3,7
gracias,63,0.48588616381304955,ionebelarra,7
país,54,0.6145442130419939,irene_montero_,7
mujer,512,0.27527769713001493,uhmallorca,7
llibertat,25,0.4191114836546521,salwa_elgharbi,7
política,322,0.4367641473604254,socialistes_cat,7
l'independentisme,24,0.4060226695990526,albertbotran,7
barcelona,32,0.6542629319157637,cridanacional,7
psoe,873,0.5417582008414938,ciudadanoscs,7
catalunya,49,0.3637983517707328,gemmageis,7
cap,29,0.3195240193918025,enricmorera,7
dreta,15,0.4405286343612335,mireia_veca,7
não,856,0.6019986919187301,publico,7
NA,NA,NA,catencomu_podem,7
país,18,0.36525974025974023,eva_granados,7
dans,1827,1.0799212668238967,lindependant,7
acción,28,0.3240365698414535,teresaribera,7
sempre,52,0.4259153083790646,francescd,7
suport,45,0.49282663454167125,rutribas,7
temps,12,0.3206841261357563,dbertranroman,7
llibertat,14,0.6889763779527559,carlesral,7
republicacatalana,9,0.5992010652463382,santandreuenc,7
agendadiputada,12,0.5527406725011516,maritxu30,7
gràcies,7,0.4820936639118457,vicentsolerm,7
justícia,14,0.5909666525960321,josepmforne,7
ayuntamiento,13,0.7307476110174256,pedro_fhz,7
gobierno,156,0.4955842175487642,jaimedeolano,7
congreso,5,0.8012820512820512,llanosdeluna,7
gobierno,89,0.5696364567332309,santi_abascal,7
vox,11,0.556398583712696,maria_podemos,7
gobierno,7,0.5135730007336757,luciadalda,7
global,93,0.46693779183611994,espanaglobal,7
dir,64,0.4224422442244224,josepcosta,7
granada,34,0.7073018514666112,joseantoniojun,7
votapsoe,7,0.7157464212678937,marrodanmaria,7
explica,2856,0.4629967366511524,naciodigital,7
➡,3384,0.7924446120089079,le_figaro,7
concordia,2,1.5267175572519083,erodriguez_2019,7
psoe,29,0.5997931747673216,estherpcamarero,7
femvicfemhojunts,27,0.7594936708860759,anna_erra,7
bildu,25,0.5726065048098946,abeltran_ana,7
víctor,7,1.1235955056179776,rafelbruguera,7
•,28,0.5641748942172073,nuriapicas,7
psoe,56,0.5428460643660333,cesarjramos,7
28a,35,0.2906252594868388,nuet,7
climàtica,51,0.35569814479006834,ciddavid,7
cambio,119,0.4686330878588587,juralde,7
santander,38,0.7404520654715511,josemariamazon,7
diàleg,9,0.6875477463712758,lauralopezd,7
partido,80,0.3426124197002141,ivanedlm,7
economía,3015,0.40096924173591086,larazon_es,7
periodista,55,0.5654945506888752,edelvallerod,7
derecha,19,0.5023796932839768,javizqui,7
na,31,0.4258826761917846,pilicancela,7
baietz,23,0.44496034049139094,mertxeaizpurua,7
enhorabuena,9,0.5226480836236934,educarazo,7
ribelles,100,0.5573204034999721,mfornells,7
españoles,110,0.759144237405107,fjosealcaraz,7
seguridad,14,0.5206396429899591,paucambronerocs,7
avui,46,0.5335189051264208,toni_comin,7
elecciones10n,7,1.0057471264367817,linuesita,7
compañeras,16,0.6535947712418301,evabravobarco,7
millones,1562,0.27213776233766684,cronicaglobal,7
gobierno,25,0.5232314776056928,c19concepcion,7
españoles,10,0.7256894049346879,pcalvoliste,7
psoe,1940,0.43933945087097914,europapress,7
bng,45,0.8617387973956339,nestorrego,7
marcaron,17,0.8740359897172237,albertocasero,7
crec,121,0.3301410602712068,trinitro,7
república,37,0.48271363339856493,joantarda,7
catalunya,514,0.4595974498600642,enoticiescat,7
cap,8,0.31570639305445936,marclamua,7
país,48,0.2853745541022592,fjavilopez,7
govern,52,0.39740160489109666,meritxell_batet,7
ofrezco,348,0.5978046140896363,miqueliceta,7
españa,5,1.02880658436214,aespice,7
🌹,13,0.4662840746054519,montseminguez,7
país,86,0.4831189259030391,pablo_iglesias_,7
apoyo,31,0.328668363019508,alejandrotgn,7
canarias,22,0.5111524163568774,hectorgomezh,7
personas,27,0.436046511627907,gagupilar,7
dret,42,0.3913894324853229,vidalaragones,7
persones,38,0.5822862396567575,jordimunell,7
