Spain,  Exposures (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1916   43      1873    51279.49    48124.68    99404.17
 1916   43      1872    64131.95    58286.37   122418.33
 1916   44      1872    63461.77    57715.94   121177.72
 1916   44      1871    45571.13    44444.16    90015.29
 1916   45      1871    45175.66    44010.09    89185.75
 1916   45      1870   102088.86    90378.45   192467.31
 1916   46      1870   101044.96    89541.93   190586.89
 1916   46      1869    37482.72    37000.09    74482.81
 1916   47      1869    37677.19    37109.13    74786.31
 1916   47      1868    53336.13    50714.96   104051.09
 1916   48      1868    52654.52    50044.16   102698.68
 1916   48      1867    42098.23    40760.19    82858.42
 1916   49      1867    41821.57    40570.36    82391.92
 1916   49      1866    52094.99    48059.91   100154.90
 1916   50      1866    51301.43    47356.79    98658.22
 1916   50      1865    56447.66    55340.69   111788.35
 1916   51      1865    55690.47    54538.23   110228.70
 1916   51      1864    50932.70    46384.24    97316.94
 1916   52      1864    50343.69    45902.93    96246.62
 1916   52      1863    39566.96    37794.50    77361.45
 1916   53      1863    39259.23    37477.10    76736.33
 1916   53      1862    51966.07    47459.02    99425.09
 1916   54      1862    50770.23    46549.51    97319.74
 1916   54      1861    36974.22    36846.83    73821.05
 1916   55      1861    36544.64    36364.26    72908.91
 1916   55      1860    94404.31    78149.53   172553.85
 1916   56      1860    93497.36    76985.02   170482.38
 1916   56      1859    30675.46    31066.59    61742.05
 1916   57      1859    30804.99    31084.82    61889.81
 1916   57      1858    41877.39    39363.34    81240.73
 1916   58      1858    41311.31    38800.96    80112.26
 1916   58      1857    32346.58    31204.38    63550.96
 1916   59      1857    32365.76    31075.10    63440.86
 1916   59      1856    40870.05    35091.49    75961.54
 1916   60      1856    39811.29    34346.75    74158.04
 1916   60      1855    40963.73    37650.54    78614.27
 1916   61      1855    40308.26    36944.48    77252.74
 1916   61      1854    39121.05    34526.20    73647.24
 1916   62      1854    38217.63    33793.54    72011.17
 1916   62      1853    28328.24    25970.29    54298.52
 1916   63      1853    27958.75    25563.41    53522.16
 1916   63      1852    35695.09    30829.08    66524.16
 1916   64      1852    34370.49    29721.92    64092.41
 1916   64      1851    23804.22    22356.65    46160.88
 1916   65      1851    23118.44    21504.83    44623.27
 1916   65      1850    68641.51    52110.19   120751.70
 1916   66      1850    64955.67    49352.91   114308.58
 1916   66      1849    19496.45    18986.20    38482.65
 1916   67      1849    19114.38    18446.07    37560.46
 1916   67      1848    26000.93    23640.32    49641.25
 1916   68      1848    24976.45    22515.09    47491.54
 1916   68      1847    19716.22    18555.23    38271.45
 1916   69      1847    19068.71    17787.06    36855.77
 1916   69      1846    23985.52    20970.87    44956.39
 1916   70      1846    22289.53    19570.70    41860.22
 1916   70      1845    24317.23    21101.95    45419.18
 1916   71      1845    22687.50    19748.37    42435.86
 1916   71      1844    19518.16    18232.65    37750.81
 1916   72      1844    18569.03    17200.38    35769.41
 1916   72      1843    14645.70    14150.89    28796.58
 1916   73      1843    14047.66    13402.09    27449.75
 1916   73      1842    17862.78    15274.23    33137.00
 1916   74      1842    16814.88    14343.61    31158.50
 1916   74      1841    10308.54     9509.23    19817.76
 1916   75      1841     9802.91     8931.17    18734.08
 1916   75      1840    30287.41    22365.81    52653.22
 1916   76      1840    28065.24    20421.04    48486.28
 1916   76      1839     6660.16     6164.58    12824.74
 1916   77      1839     6572.99     5871.03    12444.03
 1916   77      1838     9000.48     7493.50    16493.98
 1916   78      1838     8557.06     6857.00    15414.06
 1916   78      1837     5767.10     4906.25    10673.34
 1916   79      1837     5604.04     4534.47    10138.51
 1916   79      1836     7034.80     5634.17    12668.97
 1916   80      1836    10367.40     6838.21    17205.61
 1916   80      1835     9226.15     6204.89    15431.04
 1916   81      1835     8134.65     5451.38    13586.03
 1916   81      1834     7933.95     5329.92    13263.86
 1916   82      1834     7379.77     4870.13    12249.90
 1916   82      1833     6984.91     4558.68    11543.59
 1916   83      1833     6391.83     4066.08    10457.91
 1916   83      1832     5986.44     3851.10     9837.53
 1916   84      1832     5441.75     3385.79     8827.54
 1916   84      1831     4975.04     3084.63     8059.67
 1916   85      1831     4356.62     2610.62     6967.24
 1916   85      1830     4247.02     2514.36     6761.38
 1916   86      1830     3707.22     2118.51     5825.73
 1916   86      1829     3415.90     2005.19     5421.09
 1916   87      1829     3012.29     1698.19     4710.48
 1916   87      1828     2803.00     1547.03     4350.02
 1916   88      1828     2464.41     1312.05     3776.46
 1916   88      1827     2164.45     1127.62     3292.06
 1916   89      1827     1886.53      934.54     2821.07
 1916   89      1826     1815.35      882.70     2698.05
 1916   90      1826     1530.20      702.46     2232.66
 1916   90      1825     1292.66      609.04     1901.70
 1916   91      1825     1051.76      476.05     1527.82
 1916   91      1824     1010.89      482.29     1493.18
 1916   92      1824      900.99      417.01     1318.00
 1916   92      1823      855.89      378.84     1234.73
 1916   93      1823      739.42      316.44     1055.86
 1916   93      1822      686.61      288.33      974.93
 1916   94      1822      595.03      239.61      834.64
 1916   94      1821      529.24      217.60      746.84
 1916   95      1821      441.03      176.77      617.80
 1916   95      1820      408.98      170.79      579.77
 1916   96      1820      332.10      137.34      469.44
 1916   96      1819      289.88      111.13      401.01
 1916   97      1819      234.92       86.27      321.19
 1916   97      1818      189.74       67.59      257.32
 1916   98      1818      145.29       50.87      196.16
 1916   98      1817      105.90       38.55      144.44
 1916   99      1817       70.17       25.02       95.19
 1916   99      1816       86.18       23.62      109.80
 1916   100     1816       54.97       14.24       69.20
 1916   100     1815       56.11       15.33       71.44
 1916   101     1815       35.65        9.96       45.61
 1916   101     1814       26.53        8.45       34.98
 1916   102     1814       21.25        5.72       26.97
 1916   102     1813       16.56        5.16       21.72
 1916   103     1813       13.19        3.40       16.58
 1916   103     1812       10.43        2.83       13.26
 1916   104     1812        8.23        1.79       10.02
 1916   104     1811        6.19        1.37        7.56
 1916   105     1811        4.83        0.75        5.58
 1916   105     1810        3.30        0.74        4.04
 1916   106     1810        2.54        0.40        2.94
 1916   106     1809        2.28        0.35        2.63
 1916   107     1809        1.71        0.06        1.78
 1916   107     1808        0.95        0.00        0.95
 1916   108     1808        0.72        0.00        0.72
 1916   108     1807        0.59        0.00        0.59
 1916   109     1807        0.50        0.00        0.50
 1916   109     1806        0.29        0.00        0.29
 1916   110+       .        0.29        0.00        0.29
 1917    0      1917   141766.69   152847.04   294613.73
 1917    0      1916   123063.67   132746.42   255810.09
 1917    1      1916   127472.58   134141.99   261614.56
 1917    1      1915   116778.54   124734.55   241513.10
 1917    2      1915   128031.51   135398.33   263429.84
 1917    2      1914   113414.37   118430.42   231844.79
 1917    3      1914   122212.97   126370.62   248583.58
 1917    3      1913   109275.29   114177.54   223452.84
 1917    4      1913   122101.50   126693.68   248795.18
 1917    4      1912   116384.34   121663.21   238047.55
 1917    5      1912   123446.70   128198.77   251645.47
 1917    5      1911   108329.45   112410.78   220740.23
 1917    6      1911   118144.90   121870.01   240014.91
 1917    6      1910   103215.42   103710.51   206925.92
 1917    7      1910   118175.95   118740.22   236916.17
 1917    7      1909    99523.28   101152.83   200676.11
 1917    8      1909   110179.42   111940.79   222120.21
 1917    8      1908   113785.97   114948.39   228734.36
 1917    9      1908   126065.11   127004.80   253069.91
 1917    9      1907   107961.38   109454.08   217415.46
 1917   10      1907   115239.83   116723.92   231963.75
 1917   10      1906   109188.80   109751.31   218940.11
 1917   11      1906   120452.54   121033.96   241486.51
 1917   11      1905   107347.57   106663.65   214011.22
 1917   12      1905   116501.07   115035.65   231536.72
 1917   12      1904   107401.03   104188.24   211589.27
 1917   13      1904   118125.78   113885.80   232011.58
 1917   13      1903   107073.69   105358.82   212432.50
 1917   14      1903   114657.74   112289.59   226947.33
 1917   14      1902   112810.16   108031.21   220841.37
 1917   15      1902   121022.31   114727.91   235750.21
 1917   15      1901    94892.38    90774.25   185666.63
 1917   16      1901   102498.99    96945.46   199444.45
 1917   16      1900   112105.20   100698.40   212803.59
 1917   17      1900   125225.04   110339.91   235564.95
 1917   17      1899    88619.37    88001.32   176620.69
 1917   18      1899    87371.72    86401.04   173772.76
 1917   18      1898   102134.61   100294.11   202428.72
 1917   19      1898   100828.25    98768.36   199596.61
 1917   19      1897    93108.62    90900.61   184009.22
 1917   20      1897    92353.11    89716.39   182069.50
 1917   20      1896    98673.30    91776.00   190449.30
 1917   21      1896    98513.00    90365.17   188878.17
 1917   21      1895    94879.30    87868.50   182747.80
 1917   22      1895    95383.94    87656.84   183040.78
 1917   22      1894    90857.56    81767.55   172625.11
 1917   23      1894    90649.19    81099.81   171749.00
 1917   23      1893    84439.58    79744.65   164184.23
 1917   24      1893    83954.89    78831.05   162785.94
 1917   24      1892    95043.73    84724.43   179768.16
 1917   25      1892    94091.95    83814.65   177906.60
 1917   25      1891    73166.56    66734.77   139901.33
 1917   26      1891    71941.13    65810.47   137751.60
 1917   26      1890   108454.42    89551.72   198006.14
 1917   27      1890   109937.26    91718.58   201655.84
 1917   27      1889    66022.09    63201.18   129223.28
 1917   28      1889    65179.53    62382.57   127562.11
 1917   28      1888    82321.32    77875.06   160196.38
 1917   29      1888    81360.31    76990.64   158350.95
 1917   29      1887    73231.64    71768.33   144999.97
 1917   30      1887    72418.16    70434.83   142852.98
 1917   30      1886    77233.60    68093.28   145326.88
 1917   31      1886    75902.80    67059.38   142962.18
 1917   31      1885    79060.09    71929.22   150989.31
 1917   32      1885    78397.68    71695.98   150093.65
 1917   32      1884    74533.42    67085.71   141619.13
 1917   33      1884    73679.41    66217.23   139896.64
 1917   33      1883    63013.19    59740.03   122753.22
 1917   34      1883    62189.40    58712.88   120902.28
 1917   34      1882    75318.26    67892.33   143210.59
 1917   35      1882    74025.92    66951.89   140977.81
 1917   35      1881    57257.91    54375.71   111633.62
 1917   36      1881    56811.60    53895.84   110707.44
 1917   36      1880   111390.79    96711.50   208102.29
 1917   37      1880   111725.86    97712.02   209437.89
 1917   37      1879    48855.77    47611.78    96467.55
 1917   38      1879    49105.69    47707.30    96812.99
 1917   38      1878    67759.38    63027.95   130787.33
 1917   39      1878    67415.31    62722.82   130138.13
 1917   39      1877    56870.95    54298.36   111169.30
 1917   40      1877    56269.31    53457.42   109726.73
 1917   40      1876    64938.37    57470.67   122409.04
 1917   41      1876    64659.16    57026.73   121685.89
 1917   41      1875    67772.10    63275.38   131047.48
 1917   42      1875    68056.19    63653.18   131709.37
 1917   42      1874    63527.87    56236.69   119764.56
 1917   43      1874    62483.61    55416.23   117899.84
 1917   43      1873    51124.86    47949.11    99073.97
 1917   44      1873    50809.28    47618.08    98427.36
 1917   44      1872    63275.79    57502.76   120778.55
 1917   45      1872    62500.16    56796.09   119296.25
 1917   45      1871    44944.04    43741.41    88685.45
 1917   46      1871    44517.53    43257.74    87775.27
 1917   46      1870   100859.24    89320.22   190179.46
 1917   47      1870    99882.33    88519.94   188402.27
 1917   47      1869    37530.06    36905.32    74435.39
 1917   48      1869    37691.79    36938.92    74630.72
 1917   48      1868    52441.74    49774.39   102216.13
 1917   49      1868    51760.99    49076.70   100837.69
 1917   49      1867    41678.69    40374.17    82052.85
 1917   50      1867    41229.41    40013.59    81243.00
 1917   50      1866    50917.36    46952.46    97869.82
 1917   51      1866    50092.32    46193.47    96285.79
 1917   51      1865    55563.13    54344.78   109907.91
 1917   52      1865    54935.66    53608.22   108543.89
 1917   52      1864    50101.36    45582.76    95684.12
 1917   53      1864    49435.87    45025.46    94461.33
 1917   53      1863    39075.99    37233.84    76309.83
 1917   54      1863    38753.58    36922.27    75675.85
 1917   54      1862    50524.53    46245.86    96770.38
 1917   55      1862    49210.60    45229.28    94439.88
 1917   55      1861    36263.27    36024.77    72288.04
 1917   56      1861    35754.54    35462.92    71217.46
 1917   56      1860    93197.34    76621.44   169818.77
 1917   57      1860    92324.51    75443.53   167768.04
 1917   57      1859    30581.47    30784.36    61365.83
 1917   58      1859    30660.50    30681.25    61341.75
 1917   58      1858    40985.12    38408.56    79393.67
 1917   59      1858    40381.63    37744.69    78126.31
 1917   59      1857    32153.26    30785.49    62938.75
 1917   60      1857    31774.28    30336.93    62111.21
 1917   60      1856    39098.24    33703.65    72801.89
 1917   61      1856    37975.36    32872.71    70848.06
 1917   61      1855    40097.00    36659.72    76756.72
 1917   62      1855    39763.77    36097.12    75860.89
 1917   62      1854    37812.27    33337.26    71149.52
 1917   63      1854    36739.35    32421.63    69160.98
 1917   63      1853    27618.19    25166.35    52784.53
 1917   64      1853    27165.85    24686.42    51852.27
 1917   64      1852    33921.88    29255.11    63176.99
 1917   65      1852    32371.53    27969.31    60340.84
 1917   65      1851    22587.96    20975.20    43563.16
 1917   66      1851    21832.02    20052.23    41884.26
 1917   66      1850    64469.40    48836.69   113306.09
 1917   67      1850    60871.33    46109.01   106980.34
 1917   67      1849    18707.10    17983.71    36690.80
 1917   68      1849    18249.20    17353.24    35602.45
 1917   68      1848    24471.67    21995.18    46466.85
 1917   69      1848    23465.43    20922.84    44388.27
 1917   69      1847    18776.96    17460.28    36237.24
 1917   70      1847    17502.13    16329.16    33831.28
 1917   70      1846    21185.94    18705.42    39891.37
 1917   71      1846    19323.58    17202.12    36525.70
 1917   71      1845    22398.17    19421.17    41819.34
 1917   72      1845    21297.22    18323.31    39620.53
 1917   72      1844    17999.70    16605.44    34605.14
 1917   73      1844    16821.22    15357.40    32178.62
 1917   73      1843    13619.37    12925.75    26545.13
 1917   74      1843    12995.99    12169.91    25165.89
 1917   74      1842    16284.53    13812.56    30097.08
 1917   75      1842    14938.97    12699.02    27637.99
 1917   75      1841     9174.72     8345.61    17520.33
 1917   76      1841     8560.83     7742.34    16303.17
 1917   76      1840    27540.87    19915.03    47455.90
 1917   77      1840    25486.21    18077.76    43563.96
 1917   77      1839     6170.69     5422.31    11593.00
 1917   78      1839     6030.26     5079.89    11110.15
 1917   78      1838     8043.11     6367.71    14410.82
 1917   79      1838     7622.28     5833.69    13455.97
 1917   79      1837     5338.19     4266.43     9604.63
 1917   80      1837    10291.80     6788.49    17080.29
 1917   80      1836     9490.63     6256.80    15747.43
 1917   81      1836     8328.10     5437.35    13765.45
 1917   81      1835     7921.43     5261.25    13182.68
 1917   82      1835     7330.47     4763.08    12093.55
 1917   82      1834     7009.34     4575.63    11584.97
 1917   83      1834     6359.56     4047.17    10406.73
 1917   83      1833     6146.15     3852.44     9998.58
 1917   84      1833     5526.85     3359.40     8886.25
 1917   84      1832     5096.71     3116.96     8213.67
 1917   85      1832     4405.45     2614.81     7020.25
 1917   85      1831     4049.16     2395.20     6444.36
 1917   86      1831     3479.22     2000.11     5479.32
 1917   86      1830     3461.77     1939.37     5401.14
 1917   87      1830     3023.36     1626.18     4649.55
 1917   87      1829     2839.21     1568.50     4407.71
 1917   88      1829     2469.88     1306.05     3775.93
 1917   88      1828     2281.98     1192.76     3474.74
 1917   89      1828     1992.76      994.00     2986.77
 1917   89      1827     1789.27      859.09     2648.35
 1917   90      1827     1473.49      683.28     2156.77
 1917   90      1826     1323.61      600.55     1924.16
 1917   91      1826     1046.01      469.87     1515.88
 1917   91      1825     1004.04      447.27     1451.30
 1917   92      1825      887.90      378.55     1266.45
 1917   92      1824      834.82      378.57     1213.39
 1917   93      1824      726.40      308.16     1034.55
 1917   93      1823      693.96      288.54      982.49
 1917   94      1823      602.95      235.07      838.01
 1917   94      1822      549.11      216.43      765.54
 1917   95      1822      453.06      174.08      627.14
 1917   95      1821      395.53      158.87      554.40
 1917   96      1821      311.49      119.89      431.38
 1917   96      1820      297.20      119.03      416.23
 1917   97      1820      232.03       87.32      319.35
 1917   97      1819      209.79       76.24      286.03
 1917   98      1819      157.94       55.52      213.45
 1917   98      1818      122.20       42.17      164.37
 1917   99      1818       87.21       27.32      114.52
 1917   99      1817       58.07       19.49       77.57
 1917   100     1817       42.23       12.77       55.01
 1917   100     1816       43.87       11.73       55.60
 1917   101     1816       30.82        8.32       39.14
 1917   101     1815       30.41        8.07       38.48
 1917   102     1815       18.28        4.71       22.99
 1917   102     1814       17.95        4.54       22.49
 1917   103     1814       10.21        2.48       12.69
 1917   103     1813       11.03        2.65       13.67
 1917   104     1813        5.90        1.37        7.27
 1917   104     1812        6.78        1.35        8.13
 1917   105     1812        3.29        0.62        3.91
 1917   105     1811        3.89        0.50        4.39
 1917   106     1811        1.62        0.09        1.71
 1917   106     1810        2.00        0.26        2.26
 1917   107     1810        0.67        0.05        0.71
 1917   107     1809        1.29        0.00        1.29
 1917   108     1809        0.23        0.00        0.23
 1917   108     1808        0.55        0.00        0.55
 1917   109     1808        0.10        0.00        0.10
 1917   109     1807        0.40        0.00        0.40
 1917   110+       .        0.35        0.00        0.35
 1918    0      1918   143551.69   155097.15   298648.84
 1918    0      1917   123023.75   131401.48   254425.23
 1918    1      1917   126849.38   131576.73   258426.10
 1918    1      1916   114646.04   120466.96   235113.01
 1918    2      1916   121181.02   124729.39   245910.41
 1918    2      1915   112253.48   118624.16   230877.65
 1918    3      1915   123414.06   129177.60   252591.66
 1918    3      1914   112252.20   116044.11   228296.31
 1918    4      1914   120893.79   123907.58   244801.36
 1918    4      1913   108491.87   112579.41   221071.27
 1918    5      1913   120981.56   124748.72   245730.28
 1918    5      1912   116241.90   120714.90   236956.80
 1918    6      1912   122907.98   126965.78   249873.76
 1918    6      1911   107730.02   111159.28   218889.30
 1918    7      1911   117173.62   120318.14   237491.75
 1918    7      1910   106829.50   107346.42   214175.91
 1918    8      1910   121910.84   122593.33   244504.17
 1918    8      1909   100243.70   101868.39   202112.09
 1918    9      1909   110664.08   112509.23   223173.31
 1918    9      1908   114292.65   115158.34   229451.00
 1918   10      1908   126294.97   126990.94   253285.91
 1918   10      1907   107116.23   108514.63   215630.87
 1918   11      1907   114007.95   115486.53   229494.49
 1918   11      1906   108943.28   109485.11   218428.38
 1918   12      1906   119816.96   120495.30   240312.26
 1918   12      1905   106979.81   105656.71   212636.52
 1918   13      1905   115712.41   113687.76   229400.16
 1918   13      1904   106579.24   102776.57   209355.81
 1918   14      1904   116745.86   112027.90   228773.76
 1918   14      1903   105944.00   103801.93   209745.94
 1918   15      1903   112889.16   110249.22   223138.38
 1918   15      1902   112406.98   106601.07   219008.05
 1918   16      1902   120037.79   112758.87   232796.66
 1918   16      1901    93555.46    88510.61   182066.06
 1918   17      1901   100430.10    93881.81   194311.91
 1918   17      1900   112158.48    98797.65   210956.13
 1918   18      1900   124552.94   107431.15   231984.09
 1918   18      1899    87026.69    86037.86   173064.55
 1918   19      1899    85185.29    83762.40   168947.69
 1918   19      1898   100547.37    98455.29   199002.66
 1918   20      1898    98627.56    96379.96   195007.52
 1918   20      1897    92021.57    89419.71   181441.28
 1918   21      1897    90693.38    87758.47   178451.86
 1918   21      1896    98233.39    90091.71   188325.10
 1918   22      1896    97332.29    88028.98   185361.27
 1918   22      1895    94992.60    87299.86   182292.46
 1918   23      1895    94658.11    86416.44   181074.55
 1918   23      1894    90286.30    80776.50   171062.80
 1918   24      1894    89256.74    79514.42   168771.16
 1918   24      1893    83569.96    78508.07   162078.02
 1918   25      1893    82213.53    76904.71   159118.24
 1918   25      1892    93709.83    83477.85   177187.67
 1918   26      1892    91863.94    81814.06   173678.00
 1918   26      1891    71548.38    65475.13   137023.51
 1918   27      1891    69475.08    63775.29   133250.36
 1918   27      1890   109584.77    91388.44   200973.21
 1918   28      1890   110089.40    92697.27   202786.66
 1918   28      1889    64750.86    62016.65   126767.52
 1918   29      1889    63130.67    60458.09   123588.76
 1918   29      1888    81068.82    76700.20   157769.02
 1918   30      1888    79087.53    74956.02   154043.54
 1918   30      1887    71925.78    70038.25   141964.03
 1918   31      1887    70402.26    68019.86   138422.12
 1918   31      1886    75684.19    66829.09   142513.29
 1918   32      1886    73692.13    65106.59   138798.72
 1918   32      1885    78026.78    71354.52   149381.30
 1918   33      1885    76533.07    70304.92   146838.00
 1918   33      1884    73364.96    65898.14   139263.10
 1918   34      1884    71831.26    64337.66   136168.91
 1918   34      1883    61874.92    58411.00   120285.92
 1918   35      1883    60331.20    56685.87   117017.06
 1918   35      1882    73695.26    66633.69   140328.95
 1918   36      1882    71737.36    65004.62   136741.97
 1918   36      1881    56498.60    53587.95   110086.55
 1918   37      1881    55631.54    52597.31   108228.85
 1918   37      1880   111500.12    97465.23   208965.34
 1918   38      1880   111323.78    97891.11   209214.89
 1918   38      1879    48789.04    47384.27    96173.32
 1918   39      1879    48653.23    47014.11    95667.34
 1918   39      1878    67219.45    62500.53   129719.98
 1918   40      1878    66185.31    61545.84   127731.14
 1918   40      1877    55813.27    53029.01   108842.28
 1918   41      1877    54863.56    51779.08   106642.64
 1918   41      1876    64508.98    56842.46   121351.44
 1918   42      1876    64010.09    56079.60   120089.69
 1918   42      1875    67770.75    63329.94   131100.69
 1918   43      1875    67694.66    63294.73   130989.38
 1918   43      1874    62286.58    55182.28   117468.86
 1918   44      1874    60978.69    54047.86   115026.55
 1918   44      1873    50572.53    47332.43    97904.96
 1918   45      1873    49836.92    46516.13    96353.05
 1918   45      1872    62211.86    56444.61   118656.47
 1918   46      1872    61163.38    55370.77   116534.15
 1918   46      1871    44298.72    42974.86    87273.58
 1918   47      1871    43763.70    42290.00    86053.70
 1918   47      1870    99709.16    88272.69   187981.85
 1918   48      1870    98439.03    87130.22   185569.25
 1918   48      1869    37436.62    36608.58    74045.20
 1918   49      1869    37397.26    36420.53    73817.79
 1918   49      1868    51601.83    48851.61   100453.44
 1918   50      1868    50375.96    47740.59    98116.55
 1918   50      1867    40780.71    39551.52    80332.23
 1918   51      1867    40118.18    39019.42    79137.60
 1918   51      1866    49947.15    45988.90    95936.05
 1918   52      1866    49050.23    45128.87    94179.10
 1918   52      1865    54659.09    53249.05   107908.13
 1918   53      1865    53778.49    52233.79   106012.28
 1918   53      1864    49235.28    44748.04    93983.32
 1918   54      1864    48355.37    43980.23    92335.60
 1918   54      1863    38480.65    36587.35    75068.00
 1918   55      1863    37843.31    35943.34    73786.65
 1918   55      1862    48912.39    44860.48    93772.87
 1918   56      1862    47357.15    43569.13    90926.28
 1918   56      1861    35444.04    35076.02    70520.05
 1918   57      1861    34853.01    34398.05    69251.05
 1918   57      1860    92090.23    75117.44   167207.67
 1918   58      1860    90989.30    73731.22   164720.52
 1918   58      1859    30312.62    30246.81    60559.43
 1918   59      1859    30272.59    30025.32    60297.90
 1918   59      1858    40162.45    37434.73    77597.18
 1918   60      1858    38806.06    36293.25    75099.31
 1918   60      1857    31034.05    29662.25    60696.30
 1918   61      1857    30483.84    29115.16    59599.00
 1918   61      1856    37767.11    32591.67    70358.78
 1918   62      1856    36775.73    31855.06    68630.79
 1918   62      1855    39346.48    35628.43    74974.91
 1918   63      1855    38685.87    34811.89    73497.77
 1918   63      1854    36387.45    32006.52    68393.97
 1918   64      1854    35075.74    30926.37    66002.12
 1918   64      1853    26712.58    24204.28    50916.86
 1918   65      1853    25835.21    23424.51    49259.72
 1918   65      1852    31836.52    27434.19    59270.71
 1918   66      1852    30060.05    25960.95    56021.00
 1918   66      1851    21359.93    19547.20    40907.12
 1918   67      1851    20599.16    18609.46    39208.62
 1918   67      1850    60464.97    45647.35   106112.32
 1918   68      1850    56605.07    42771.93    99377.00
 1918   68      1849    17714.09    16804.69    34518.78
 1918   69      1849    17208.33    16175.82    33384.15
 1918   69      1848    23163.03    20583.46    43746.49
 1918   70      1848    21147.84    18885.53    40033.36
 1918   70      1847    16394.09    15439.29    31833.38
 1918   71      1847    14963.31    14185.49    29148.80
 1918   71      1846    19036.95    16884.13    35921.07
 1918   72      1846    17563.70    15595.10    33158.80
 1918   72      1845    20724.81    17743.18    38467.99
 1918   73      1845    19338.29    16432.48    35770.77
 1918   73      1844    16400.67    14890.03    31290.70
 1918   74      1844    15105.42    13621.62    28727.03
 1918   74      1843    12460.46    11631.90    24092.35
 1918   75      1843    11440.92    10624.00    22064.92
 1918   75      1842    14311.52    12105.56    26417.08
 1918   76      1842    12875.32    10932.50    23807.82
 1918   76      1841     8065.96     7263.01    15328.97
 1918   77      1841     7615.79     6778.51    14394.29
 1918   77      1840    25086.99    17642.98    42729.98
 1918   78      1840    22842.20    15722.27    38564.47
 1918   78      1839     5494.23     4572.81    10067.04
 1918   79      1839     5406.92     4335.88     9742.80
 1918   79      1838     7366.07     5563.56    12929.63
 1918   80      1838    10705.77     7242.67    17948.44
 1918   80      1837     9440.99     6206.46    15647.45
 1918   81      1837     8315.55     5406.55    13722.09
 1918   81      1836     8123.77     5255.39    13379.16
 1918   82      1836     7432.53     4729.28    12161.81
 1918   82      1835     6966.53     4473.10    11439.63
 1918   83      1835     6287.50     3937.83    10225.32
 1918   83      1834     6121.09     3840.95     9962.04
 1918   84      1834     5459.09     3320.93     8780.02
 1918   84      1833     5192.70     3097.19     8289.89
 1918   85      1833     4486.60     2591.94     7078.54
 1918   85      1832     4113.37     2409.75     6523.12
 1918   86      1832     3550.82     2019.10     5569.92
 1918   86      1831     3257.52     1838.71     5096.23
 1918   87      1831     2843.72     1547.37     4391.09
 1918   87      1830     2859.07     1504.42     4363.49
 1918   88      1830     2468.78     1245.35     3714.13
 1918   88      1829     2294.57     1186.48     3481.05
 1918   89      1829     1999.18      983.52     2982.70
 1918   89      1828     1901.10      924.90     2825.99
 1918   90      1828     1553.45      747.09     2300.54
 1918   90      1827     1275.01      590.45     1865.46
 1918   91      1827     1027.76      470.82     1498.58
 1918   91      1826      998.95      442.94     1441.88
 1918   92      1826      867.00      374.07     1241.07
 1918   92      1825      825.20      342.01     1167.22
 1918   93      1825      700.59      277.71      978.30
 1918   93      1824      683.67      281.44      965.12
 1918   94      1824      584.19      230.14      814.32
 1918   94      1823      559.79      212.97      772.76
 1918   95      1823      455.09      167.59      622.68
 1918   95      1822      407.73      155.85      563.58
 1918   96      1822      316.60      118.09      434.69
 1918   96      1821      277.23      102.22      379.45
 1918   97      1821      214.87       77.06      291.93
 1918   97      1820      207.91       77.75      285.66
 1918   98      1820      157.05       55.85      212.90
 1918   98      1819      135.82       45.54      181.36
 1918   99      1819      101.59       29.26      130.84
 1918   99      1818       77.25       22.40       99.65
 1918   100     1818       56.59       14.92       71.51
 1918   100     1817       36.19       11.09       47.28
 1918   101     1817       24.79        7.57       32.36
 1918   101     1816       24.68        6.58       31.26
 1918   102     1816       17.57        4.53       22.10
 1918   102     1815       14.34        3.61       17.95
 1918   103     1815       10.09        2.37       12.46
 1918   103     1814        7.79        1.83        9.61
 1918   104     1814        5.37        1.12        6.49
 1918   104     1813        4.35        0.97        5.32
 1918   105     1813        2.93        0.55        3.49
 1918   105     1812        2.27        0.40        2.67
 1918   106     1812        1.42        0.19        1.61
 1918   106     1811        0.98        0.00        0.98
 1918   107     1811        0.49        0.00        0.49
 1918   107     1810        0.30        0.00        0.30
 1918   108     1810        0.05        0.00        0.05
 1918   108     1809        0.00        0.00        0.00
 1918   109     1809        0.00        0.00        0.00
 1918   109     1808        0.00        0.00        0.00
 1918   110+       .        0.00        0.00        0.00
 1919    0      1919   130884.86   140530.19   271415.06
 1919    0      1918   117989.53   126537.33   244526.86
 1919    1      1918   127646.09   133200.30   260846.39
 1919    1      1917   111921.42   116083.87   228005.29
 1919    2      1917   120719.57   122402.09   243121.66
 1919    2      1916   109641.55   112861.59   222503.14
 1919    3      1916   118902.01   119994.12   238896.14
 1919    3      1915   108441.36   113564.32   222005.68
 1919    4      1915   121436.72   125926.65   247363.37
 1919    4      1914   111079.01   113909.57   224988.59
 1919    5      1914   121046.86   122990.75   244037.61
 1919    5      1913   107521.53   110913.63   218435.16
 1919    6      1913   120864.97   123830.19   244695.16
 1919    6      1912   115656.05   119564.12   235220.17
 1919    7      1912   123078.33   126446.20   249524.53
 1919    7      1911   106866.51   109773.00   216639.51
 1919    8      1911   116866.89   119321.14   236188.03
