Spain,  Deaths (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1957   92      1864      463.61      204.70      668.31
 1957   93      1864      372.06      133.15      505.21
 1957   93      1863      381.35      132.96      514.31
 1957   94      1863      284.87      108.02      392.89
 1957   94      1862      291.98      107.87      399.85
 1957   95      1862      226.35       81.32      307.67
 1957   95      1861      223.09       77.34      300.43
 1957   96      1861      203.62       73.60      277.22
 1957   96      1860      200.68       69.99      270.67
 1957   97      1860      153.09       50.44      203.53
 1957   97      1859      150.88       47.97      198.85
 1957   98      1859      115.20       31.91      147.11
 1957   98      1858      113.53       30.35      143.88
 1957   99      1858       66.19       12.35       78.54
 1957   99      1857       65.23       11.75       76.98
 1957  100      1857       41.01        9.22       50.23
 1957  100      1856       37.24        7.85       45.09
 1957  101      1856       18.40        4.88       23.28
 1957  101      1855       16.71        4.16       20.87
 1957  102      1855       20.50        2.17       22.67
 1957  102      1854       18.62        1.85       20.47
 1957  103      1854        9.99        1.63       11.62
 1957  103      1853        9.07        1.39       10.46
 1957  104      1853       10.51        2.17       12.68
 1957  104      1852        9.55        1.85       11.40
 1957  105      1852        7.60        1.67        9.27
 1957  105      1851        6.90        1.42        8.32
 1957  106      1851        2.39        0.98        3.37
 1957  106      1850        2.17        0.84        3.01
 1957  107      1850        0.00        0.47        0.47
 1957  107      1849        0.00        0.40        0.40
 1957  108      1849        0.00        0.13        0.13
 1957  108      1848        0.00        0.11        0.11
 1957  109      1848        0.00        0.00        0.00
 1957  109      1847        0.00        0.00        0.00
 1957  110+        .        4.01        0.00        4.01
 1958    0      1958    10473.07    13314.26    23787.33
 1958    0      1957     3237.87     4359.53     7597.40
 1958    1      1957      730.10      801.42     1531.52
 1958    1      1956      551.36      606.50     1157.86
 1958    2      1956      336.79      387.66      724.45
 1958    2      1955      307.95      356.95      664.90
 1958    3      1955      233.87      237.61      471.48
 1958    3      1954      211.33      214.97      426.30
 1958    4      1954      152.21      190.44      342.65
 1958    4      1953      142.59      179.85      322.44
 1958    5      1953      111.46      139.47      250.93
 1958    5      1952      108.13      133.48      241.61
 1958    6      1952      104.93      129.67      234.60
 1958    6      1951       98.62      119.20      217.82
 1958    7      1951       79.02      123.20      202.22
 1958    7      1950       76.40      116.64      193.04
 1958    8      1950       67.68      102.78      170.46
 1958    8      1949       68.68      101.93      170.61
 1958    9      1949       72.16       95.58      167.74
 1958    9      1948       73.24       95.09      168.33
 1958   10      1948       83.06      104.12      187.18
 1958   10      1947       80.38       97.59      177.97
 1958   11      1947       59.31       77.14      136.45
 1958   11      1946       61.02       76.39      137.41
 1958   12      1946       65.68       76.25      141.93
 1958   12      1945       70.69       79.30      149.99
 1958   13      1945       55.95      104.71      160.66
 1958   13      1944       56.35      102.01      158.36
 1958   14      1944       60.09       99.70      159.79
 1958   14      1943       62.24      100.00      162.24
 1958   15      1943       51.42       96.13      147.55
 1958   15      1942       47.85       90.52      138.37
 1958   16      1942       54.59       99.65      154.24
 1958   16      1941       54.71      100.05      154.76
 1958   17      1941       63.74      100.06      163.80
 1958   17      1940       76.63      119.71      196.34
 1958   18      1940       85.12      172.39      257.51
 1958   18      1939       65.28      134.68      199.96
 1958   19      1939       56.99      102.46      159.45
 1958   19      1938       67.35      120.32      187.67
 1958   20      1938       77.76      144.87      222.63
 1958   20      1937       84.68      148.16      232.84
 1958   21      1937       88.50      161.78      250.28
 1958   21      1936       93.99      162.35      256.34
 1958   22      1936      117.04      151.28      268.32
 1958   22      1935      119.60      146.76      266.36
 1958   23      1935      115.47      186.46      301.93
 1958   23      1934      116.15      177.82      293.97
 1958   24      1934      117.95      199.01      316.96
 1958   24      1933      121.70      195.37      317.07
 1958   25      1933      131.23      223.91      355.14
 1958   25      1932      130.48      209.60      340.08
 1958   26      1932      166.41      214.30      380.71
 1958   26      1931      161.47      195.13      356.60
 1958   27      1931      161.56      220.79      382.35
 1958   27      1930      162.32      208.71      371.03
 1958   28      1930      177.08      244.35      421.43
 1958   28      1929      173.86      224.29      398.15
 1958   29      1929      147.00      204.24      351.24
 1958   29      1928      147.79      193.14      340.93
 1958   30      1928      183.70      243.74      427.44
 1958   30      1927      176.27      223.90      400.17
 1958   31      1927      144.53      223.80      368.33
 1958   31      1926      147.26      219.75      367.01
 1958   32      1926      172.91      237.01      409.92
 1958   32      1925      168.01      220.59      388.60
 1958   33      1925      174.52      228.34      402.86
 1958   33      1924      174.42      219.22      393.64
 1958   34      1924      185.41      237.47      422.88
 1958   34      1923      185.59      228.15      413.74
 1958   35      1923      188.40      236.02      424.42
 1958   35      1922      187.61      231.61      419.22
 1958   36      1922      204.64      274.04      478.68
 1958   36      1921      203.46      268.86      472.32
 1958   37      1921      205.18      251.87      457.05
 1958   37      1920      199.91      241.86      441.77
 1958   38      1920      253.80      274.44      528.24
 1958   38      1919      243.54      259.42      502.96
 1958   39      1919      176.13      233.70      409.83
 1958   39      1918      182.84      237.95      420.79
 1958   40      1918      249.38      276.53      525.91
 1958   40      1917      246.96      275.40      522.36
 1958   41      1917      197.84      244.06      441.90
 1958   41      1916      197.22      245.65      442.87
 1958   42      1916      272.06      307.88      579.94
 1958   42      1915      283.43      322.33      605.76
 1958   43      1915      232.96      310.43      543.39
 1958   43      1914      228.28      303.72      532.00
 1958   44      1914      264.30      369.70      634.00
 1958   44      1913      268.14      376.91      645.05
 1958   45      1913      301.57      349.24      650.81
 1958   45      1912      309.07      365.26      674.33
 1958   46      1912      306.61      392.29      698.90
 1958   46      1911      305.04      395.47      700.51
 1958   47      1911      310.20      436.14      746.34
 1958   47      1910      317.49      454.97      772.46
 1958   48      1910      377.50      496.27      873.77
 1958   48      1909      380.54      508.24      888.78
 1958   49      1909      321.05      488.02      809.07
 1958   49      1908      324.69      502.44      827.13
 1958   50      1908      408.82      638.04     1046.86
 1958   50      1907      412.39      650.46     1062.85
 1958   51      1907      342.43      550.09      892.52
 1958   51      1906      345.42      560.79      906.21
 1958   52      1906      470.72      677.80     1148.52
 1958   52      1905      474.83      690.99     1165.82
 1958   53      1905      446.76      735.44     1182.20
 1958   53      1904      450.66      749.75     1200.41
 1958   54      1904      526.62      757.80     1284.42
 1958   54      1903      531.23      772.55     1303.78
 1958   55      1903      481.52      755.28     1236.80
 1958   55      1902      487.09      769.05     1256.14
 1958   56      1902      534.36      807.49     1341.85
 1958   56      1901      540.54      822.21     1362.75
 1958   57      1901      602.65      930.30     1532.95
 1958   57      1900      609.62      947.26     1556.88
 1958   58      1900      792.56     1150.07     1942.63
 1958   58      1899      801.73     1171.04     1972.77
 1958   59      1899      536.85      833.34     1370.19
 1958   59      1898      543.06      848.54     1391.60
 1958   60      1898      743.21      954.75     1697.96
 1958   60      1897      764.85      978.01     1742.86
 1958   61      1897      620.17      932.44     1552.61
 1958   61      1896      638.22      955.16     1593.38
 1958   62      1896      882.07     1147.58     2029.65
 1958   62      1895      907.75     1175.54     2083.29
 1958   63      1895      882.56     1186.25     2068.81
 1958   63      1894      908.26     1215.15     2123.41
 1958   64      1894      959.16     1234.33     2193.49
 1958   64      1893      987.09     1264.40     2251.49
 1958   65      1893     1088.88     1309.77     2398.65
 1958   65      1892     1139.12     1353.54     2492.66
 1958   66      1892     1024.68     1211.07     2235.75
 1958   66      1891     1071.96     1251.54     2323.50
 1958   67      1891     1174.15     1267.33     2441.48
 1958   67      1890     1228.32     1309.68     2538.00
 1958   68      1890     1300.09     1456.34     2756.43
 1958   68      1889     1360.08     1505.01     2865.09
 1958   69      1889     1172.19     1365.04     2537.23
 1958   69      1888     1226.27     1410.66     2636.93
 1958   70      1888     1616.35     1587.87     3204.22
 1958   70      1887     1708.61     1653.46     3362.07
 1958   71      1887     1206.41     1359.28     2565.69
 1958   71      1886     1275.28     1415.42     2690.70
 1958   72      1886     1674.35     1675.38     3349.73
 1958   72      1885     1769.93     1744.58     3514.51
 1958   73      1885     1575.40     1554.93     3130.33
 1958   73      1884     1665.33     1619.16     3284.49
 1958   74      1884     1645.59     1563.78     3209.37
 1958   74      1883     1739.53     1628.38     3367.91
 1958   75      1883     1661.94     1547.00     3208.94
 1958   75      1882     1777.33     1627.10     3404.43
 1958   76      1882     1719.11     1486.84     3205.95
 1958   76      1881     1838.47     1563.83     3402.30
 1958   77      1881     1782.10     1543.09     3325.19
 1958   77      1880     1905.83     1622.98     3528.81
 1958   78      1880     2036.97     1687.86     3724.83
 1958   78      1879     2178.39     1775.25     3953.64
 1958   79      1879     1577.15     1305.88     2883.03
 1958   79      1878     1686.65     1373.49     3060.14
 1958   80      1878     2026.37     1434.61     3460.98
 1958   80      1877     2167.93     1504.67     3672.60
 1958   81      1877     1455.23     1008.49     2463.72
 1958   81      1876     1556.89     1057.74     2614.63
 1958   82      1876     1752.67     1237.71     2990.38
 1958   82      1875     1875.11     1298.15     3173.26
 1958   83      1875     1516.27      989.39     2505.66
 1958   83      1874     1622.19     1037.70     2659.89
 1958   84      1874     1577.30      993.79     2571.09
 1958   84      1873     1687.49     1042.33     2729.82
 1958   85      1873     1300.32      782.26     2082.58
 1958   85      1872     1366.87      802.28     2169.15
 1958   86      1872     1197.66      672.77     1870.43
 1958   86      1871     1258.96      689.99     1948.95
 1958   87      1871     1014.35      593.01     1607.36
 1958   87      1870     1066.26      608.19     1674.45
 1958   88      1870      998.70      579.14     1577.84
 1958   88      1869     1049.81      593.96     1643.77
 1958   89      1869      647.23      320.04      967.27
 1958   89      1868      680.35      328.23     1008.58
 1958   90      1868      656.69      297.86      954.55
 1958   90      1867      669.89      296.22      966.11
 1958   91      1867      369.79      163.52      533.31
 1958   91      1866      377.22      162.62      539.84
 1958   92      1866      424.39      181.13      605.52
 1958   92      1865      432.92      180.13      613.05
 1958   93      1865      314.20      133.84      448.04
 1958   93      1864      320.51      133.10      453.61
 1958   94      1864      255.13      104.15      359.28
 1958   94      1863      260.26      103.58      363.84
 1958   95      1863      191.34       62.88      254.22
 1958   95      1862      187.68       59.55      247.23
 1958   96      1862      177.67       48.45      226.12
 1958   96      1861      174.28       45.88      220.16
 1958   97      1861      105.79       39.17      144.96
 1958   97      1860      103.77       37.10      140.87
 1958   98      1860      113.39       31.44      144.83
 1958   98      1859      111.22       29.78      141.00
 1958   99      1859       62.77       19.58       82.35
 1958   99      1858       61.57       18.55       80.12
 1958  100      1858       36.34        8.69       45.03
 1958  100      1857       32.85        7.37       40.22
 1958  101      1857       18.96        4.34       23.30
 1958  101      1856       17.14        3.69       20.83
 1958  102      1856       14.75        2.71       17.46
 1958  102      1855       13.33        2.30       15.63
 1958  103      1855        7.90        3.80       11.70
 1958  103      1854        7.14        3.22       10.36
 1958  104      1854        7.90        0.54        8.44
 1958  104      1853        7.14        0.46        7.60
 1958  105      1853        6.08        0.16        6.24
 1958  105      1852        5.50        0.14        5.64
 1958  106      1852        3.67        0.72        4.39
 1958  106      1851        3.31        0.61        3.92
 1958  107      1851        1.89        1.01        2.90
 1958  107      1850        1.71        0.86        2.57
 1958  108      1850        0.75        1.06        1.81
 1958  108      1849        0.68        0.90        1.58
 1958  109      1849        0.25        0.85        1.10
 1958  109      1848        0.22        0.72        0.94
 1958  110+        .        3.02        0.00        3.02
 1959    0      1959    10457.34    13412.50    23869.84
 1959    0      1958     3269.94     4411.82     7681.76
 1959    1      1958      723.01      805.19     1528.20
 1959    1      1957      567.06      632.73     1199.79
 1959    2      1957      355.00      399.51      754.51
 1959    2      1956      314.11      355.59      669.70
 1959    3      1956      211.71      248.83      460.54
 1959    3      1955      193.56      229.14      422.70
 1959    4      1955      151.78      196.63      348.41
 1959    4      1954      137.13      177.91      315.04
 1959    5      1954      116.04      144.58      260.62
 1959    5      1953      113.68      139.59      253.27
 1959    6      1953       97.26      126.73      223.99
 1959    6      1952       94.34      121.29      215.63
 1959    7      1952       81.19      116.67      197.86
 1959    7      1951       76.30      107.25      183.55
 1959    8      1951       77.53       98.00      175.53
 1959    8      1950       74.95       92.79      167.74
 1959    9      1950       58.75       84.69      143.44
 1959    9      1949       59.62       84.00      143.62
 1959   10      1949       67.48       95.86      163.34
 1959   10      1948       72.96       99.95      172.91
 1959   11      1948       62.71       84.48      147.19
 1959   11      1947       60.68       79.19      139.87
 1959   12      1947       57.85       88.79      146.64
 1959   12      1946       59.52       87.94      147.46
 1959   13      1946       52.67       80.72      133.39
 1959   13      1945       56.68       83.96      140.64
 1959   14      1945       71.97      107.32      179.29
 1959   14      1944       72.48      104.55      177.03
 1959   15      1944       59.69       96.01      155.70
 1959   15      1943       61.69       99.80      161.49
 1959   16      1943       67.03      120.50      187.53
 1959   16      1942       62.37      113.47      175.84
 1959   17      1942       48.60      109.73      158.33
 1959   17      1941       48.70      110.18      158.88
 1959   18      1941       71.98      123.89      195.87
 1959   18      1940       86.52      148.23      234.75
 1959   19      1940       77.78      148.25      226.03
 1959   19      1939       59.65      115.83      175.48
 1959   20      1939       61.67      112.51      174.18
 1959   20      1938       70.74      121.45      192.19
 1959   21      1938       72.99      136.51      209.50
 1959   21      1937       79.49      139.62      219.11
 1959   22      1937      101.68      152.35      254.03
 1959   22      1936      107.98      152.90      260.88
 1959   23      1936      113.62      143.72      257.34
 1959   23      1935      116.10      139.44      255.54
 1959   24      1935      135.54      202.50      338.04
 1959   24      1934      136.32      193.13      329.45
 1959   25      1934      121.34      190.20      311.54
 1959   25      1933      124.44      183.34      307.78
 1959   26      1933      148.40      204.86      353.26
 1959   26      1932      147.53      191.77      339.30
 1959   27      1932      136.45      221.78      358.23
 1959   27      1931      132.39      201.96      334.35
 1959   28      1931      156.63      248.80      405.43
 1959   28      1930      157.36      235.19      392.55
 1959   29      1930      147.81      216.75      364.56
 1959   29      1929      145.11      198.96      344.07
 1959   30      1929      178.77      213.62      392.39
 1959   30      1928      179.35      206.11      385.46
 1959   31      1928      136.69      206.20      342.89
 1959   31      1927      131.15      189.43      320.58
 1959   32      1927      164.98      235.59      400.57
 1959   32      1926      168.07      231.34      399.41
 1959   33      1926      184.19      250.67      434.86
 1959   33      1925      178.95      233.32      412.27
 1959   34      1925      182.64      245.38      428.02
 1959   34      1924      182.51      235.60      418.11
 1959   35      1924      204.28      260.78      465.06
 1959   35      1923      207.01      260.37      467.38
 1959   36      1923      204.08      257.44      461.52
 1959   36      1922      203.20      252.65      455.85
 1959   37      1922      199.21      238.72      437.93
 1959   37      1921      198.04      234.22      432.26
 1959   38      1921      228.66      278.14      506.80
 1959   38      1920      222.76      267.10      489.86
 1959   39      1920      218.10      273.06      491.16
 1959   39      1919      209.25      258.13      467.38
 1959   40      1919      235.87      276.18      512.05
 1959   40      1918      244.64      287.13      531.77
 1959   41      1918      203.14      252.55      455.69
 1959   41      1917      201.14      251.53      452.67
 1959   42      1917      251.70      321.77      573.47
 1959   42      1916      250.89      323.89      574.78
 1959   43      1916      239.28      301.19      540.47
 1959   43      1915      249.26      315.35      564.61
 1959   44      1915      266.52      334.97      601.49
 1959   44      1914      261.14      327.76      588.90
 1959   45      1914      296.25      389.34      685.59
 1959   45      1913      300.64      401.91      702.55
 1959   46      1913      278.94      386.74      665.68
 1959   46      1912      285.84      404.51      690.35
 1959   47      1912      312.80      435.52      748.32
 1959   47      1911      311.16      439.08      750.24
 1959   48      1911      359.44      496.85      856.29
 1959   48      1910      367.85      518.33      886.18
 1959   49      1910      350.72      500.03      850.75
 1959   49      1909      353.50      512.13      865.63
 1959   50      1909      445.74      600.49     1046.23
 1959   50      1908      453.09      617.52     1070.61
 1959   51      1908      349.10      571.30      920.40
 1959   51      1907      352.11      582.45      934.56
 1959   52      1907      481.95      710.52     1192.47
 1959   52      1906      486.11      724.39     1210.50
 1959   53      1906      461.47      715.49     1176.96
 1959   53      1905      465.45      729.46     1194.91
 1959   54      1905      498.93      778.63     1277.56
 1959   54      1904      503.23      793.83     1297.06
 1959   55      1904      507.70      840.30     1348.00
 1959   55      1903      513.52      855.68     1369.20
 1959   56      1903      580.01      898.51     1478.52
 1959   56      1902      586.66      914.95     1501.61
 1959   57      1902      551.09      829.35     1380.44
 1959   57      1901      557.41      844.53     1401.94
 1959   58      1901      734.12     1076.62     1810.74
 1959   58      1900      742.54     1096.32     1838.86
 1959   59      1900      738.11     1127.86     1865.97
 1959   59      1899      746.57     1148.50     1895.07
 1959   60      1899      750.02     1030.70     1780.72
 1959   60      1898      771.78     1055.88     1827.66
 1959   61      1898      649.16      939.44     1588.60
 1959   61      1897      667.99      962.39     1630.38
 1959   62      1897      869.17     1173.06     2042.23
 1959   62      1896      894.39     1201.71     2096.10
 1959   63      1896      935.42     1277.22     2212.64
 1959   63      1895      962.56     1308.42     2270.98
 1959   64      1895      957.18     1312.93     2270.11
 1959   64      1894      984.95     1345.00     2329.95
 1959   65      1894     1098.75     1376.21     2474.96
 1959   65      1893     1149.33     1422.30     2571.63
 1959   66      1893     1093.85     1323.38     2417.23
 1959   66      1892     1144.21     1367.69     2511.90
 1959   67      1892     1168.87     1432.01     2600.88
 1959   67      1891     1222.67     1479.96     2702.63
 1959   68      1891     1263.49     1421.64     2685.13
 1959   68      1890     1321.66     1469.25     2790.91
 1959   69      1890     1255.65     1443.37     2699.02
 1959   69      1889     1313.45     1491.70     2805.15
 1959   70      1889     1646.92     1700.46     3347.38
 1959   70      1888     1740.76     1770.81     3511.57
 1959   71      1888     1357.72     1502.23     2859.95
 1959   71      1887     1435.08     1564.38     2999.46
 1959   72      1887     1739.10     1793.92     3533.02
 1959   72      1886     1838.18     1868.14     3706.32
 1959   73      1886     1575.23     1639.47     3214.70
 1959   73      1885     1664.98     1707.30     3372.28
 1959   74      1885     1740.07     1626.68     3366.75
 1959   74      1884     1839.22     1693.98     3533.20
 1959   75      1884     1716.12     1646.27     3362.39
 1959   75      1883     1835.08     1731.62     3566.70
 1959   76      1883     1730.66     1576.78     3307.44
 1959   76      1882     1850.63     1658.53     3509.16
 1959   77      1882     1813.07     1510.23     3323.30
 1959   77      1881     1938.76     1588.52     3527.28
 1959   78      1881     2039.95     1731.43     3771.38
 1959   78      1880     2181.36     1821.19     4002.55
 1959   79      1880     1806.77     1573.85     3380.62
 1959   79      1879     1932.02     1655.44     3587.46
 1959   80      1879     2057.46     1510.43     3567.89
 1959   80      1878     2200.97     1584.30     3785.27
 1959   81      1878     1505.41     1151.20     2656.61
 1959   81      1877     1610.41     1207.50     2817.91
 1959   82      1877     1822.88     1255.10     3077.98
 1959   82      1876     1950.02     1316.48     3266.50
 1959   83      1876     1612.04     1044.86     2656.90
 1959   83      1875     1724.48     1095.95     2820.43
 1959   84      1875     1680.86     1009.57     2690.43
 1959   84      1874     1798.10     1058.94     2857.04
 1959   85      1874     1424.24      831.79     2256.03
 1959   85      1873     1496.97      853.14     2350.11
 1959   86      1873     1230.56      739.59     1970.15
 1959   86      1872     1293.40      758.57     2051.97
 1959   87      1872     1060.35      609.22     1669.57
 1959   87      1871     1114.51      624.85     1739.36
 1959   88      1871      967.42      548.25     1515.67
 1959   88      1870     1016.83      562.32     1579.15
 1959   89      1870      744.89      422.84     1167.73
 1959   89      1869      782.93      433.69     1216.62
 1959   90      1869      690.30      309.61      999.91
 1959   90      1868      704.10      307.93     1012.03
 1959   91      1868      345.15      180.73      525.88
 1959   91      1867      352.05      179.75      531.80
 1959   92      1867      408.22      187.78      596.00
 1959   92      1866      416.38      186.76      603.14
 1959   93      1866      344.15      133.41      477.56
 1959   93      1865      351.04      132.68      483.72
 1959   94      1865      281.58      119.31      400.89
 1959   94      1864      287.21      118.66      405.87
 1959   95      1864      219.80       75.29      295.09
 1959   95      1863      215.57       71.31      286.88
 1959   96      1863      187.39       62.91      250.30
 1959   96      1862      183.78       59.59      243.37
 1959   97      1862      131.17       40.22      171.39
 1959   97      1861      128.65       38.10      166.75
 1959   98      1861      138.77       40.22      178.99
 1959   98      1860      136.10       38.10      174.20
 1959   99      1860       75.46       21.66       97.12
 1959   99      1859       74.01       20.51       94.52
 1959  100      1859       39.52        9.23       48.75
 1959  100      1858       35.72        7.84       43.56
 1959  101      1858       16.86        5.98       22.84
 1959  101      1857       15.24        5.07       20.31
 1959  102      1857       13.70        3.26       16.96
 1959  102      1856       12.38        2.77       15.15
 1959  103      1856       10.01        1.63       11.64
 1959  103      1855        9.05        1.38       10.43
 1959  104      1855        6.32        4.89       11.21
 1959  104      1854        5.72        4.15        9.87
 1959  105      1854        4.32        2.72        7.04
 1959  105      1853        3.91        2.30        6.21
 1959  106      1853        2.92        0.00        2.92
 1959  106      1852        2.64        0.00        2.64
 1959  107      1852        1.87        0.00        1.87
 1959  107      1851        1.69        0.00        1.69
 1959  108      1851        1.16        0.00        1.16
 1959  108      1850        1.05        0.00        1.05
 1959  109      1850        0.79        0.00        0.79
 1959  109      1849        0.71        0.00        0.71
 1959  110+        .        5.01        1.00        6.01
 1960    0      1960     9537.80    12657.23    22195.03
 1960    0      1959     2800.59     3964.43     6765.02
 1960    1      1959      563.22      681.17     1244.39
 1960    1      1958      448.99      539.91      988.90
 1960    2      1958      287.04      321.21      608.25
 1960    2      1957      262.25      295.86      558.11
 1960    3      1957      187.45      226.83      414.28
 1960    3      1956      165.01      201.30      366.31
 1960    4      1956      137.25      171.33      308.58
 1960    4      1955      124.84      157.30      282.14
 1960    5      1955       90.06      138.55      228.61
 1960    5      1954       84.67      127.78      212.45
 1960    6      1954       86.96      110.61      197.57
 1960    6      1953       84.76      106.47      191.23
 1960    7      1953       78.70      103.88      182.58
 1960    7      1952       75.95       99.13      175.08
 1960    8      1952       60.72       92.81      153.53
 1960    8      1951       56.77       85.07      141.84
 1960    9      1951       54.77       73.41      128.18
 1960    9      1950       52.68       69.30      121.98
 1960   10      1950       54.67       67.62      122.29
 1960   10      1949       58.80       70.07      128.87
 1960   11      1949       59.02       76.38      135.40
 1960   11      1948       63.49       79.40      142.89
 1960   12      1948       63.96       76.88      140.84
 1960   12      1947       61.57       71.85      133.42
 1960   13      1947       47.64       71.80      119.44
 1960   13      1946       48.76       70.91      119.67
 1960   14      1946       57.23       95.22      152.45
 1960   14      1945       61.27       98.75      160.02
 1960   15      1945       57.24      106.68      163.92
 1960   15      1944       57.24      107.38      164.62
 1960   16      1944       69.81      108.57      178.38
 1960   16      1943       71.78      112.53      184.31
 1960   17      1943       69.35      121.29      190.64
 1960   17      1942       64.20      113.88      178.08
 1960   18      1942       57.33      129.07      186.40
 1960   18      1941       57.15      129.22      186.37
 1960   19      1941       58.99      109.53      168.52
 1960   19      1940       70.55      130.66      201.21
 1960   20      1940       80.79      170.53      251.32
 1960   20      1939       59.80      121.92      181.72
 1960   21      1939       50.18      105.04      155.22
 1960   21      1938       57.27      113.05      170.32
 1960   22      1938       79.05      106.48      185.53
 1960   22      1937       85.64      108.59      194.23
 1960   23      1937       89.36      143.16      232.52
 1960   23      1936       94.41      143.26      237.67
 1960   24      1936      106.06      162.45      268.51
 1960   24      1935      107.83      157.14      264.97
 1960   25      1935      117.30      172.04      289.34
 1960   25      1934      116.67      160.61      277.28
 1960   26      1934      124.76      182.44      307.20
 1960   26      1933      127.29      175.34      302.63
 1960   27      1933      148.93      193.89      342.82
 1960   27      1932      147.30      180.97      328.27
 1960   28      1932      134.38      216.49      350.87
 1960   28      1931      129.72      196.56      326.28
 1960   29      1931      148.66      202.80      351.46
 1960   29      1930      148.58      191.16      339.74
 1960   30      1930      157.64      227.63      385.27
 1960   30      1929      153.66      212.55      366.21
 1960   31      1929      129.16      198.23      327.39
 1960   31      1928      128.92      190.70      319.62
 1960   32      1928      141.28      228.18      369.46
 1960   32      1927      134.87      209.00      343.87
 1960   33      1927      146.12      216.83      362.95
 1960   33      1926      148.10      212.30      360.40
 1960   34      1926      165.95      250.20      416.15
 1960   34      1925      160.41      232.20      392.61
 1960   35      1925      191.67      242.84      434.51
 1960   35      1924      192.93      241.57      434.50
 1960   36      1924      182.52      265.41      447.93
 1960   36      1923      184.01      264.22      448.23
 1960   37      1923      200.27      271.76      472.03
 1960   37      1922      198.39      265.92      464.31
 1960   38      1922      215.07      273.82      488.89
 1960   38      1921      212.71      267.87      480.58
 1960   39      1921      194.80      273.65      468.45
 1960   39      1920      188.80      262.02      450.82
 1960   40      1920      247.22      295.50      542.72
 1960   40      1919      235.79      284.38      520.17
 1960   41      1919      194.23      258.58      452.81
 1960   41      1918      200.42      268.04      468.46
 1960   42      1918      236.74      297.01      533.75
 1960   42      1917      233.22      294.94      528.16
 1960   43      1917      231.93      279.39      511.32
 1960   43      1916      230.00      280.40      510.40
 1960   44      1916      249.03      316.16      565.19
 1960   44      1915      258.08      330.05      588.13
 1960   45      1915      304.53      366.55      671.08
 1960   45      1914      296.98      362.07      659.05
 1960   46      1914      275.83      377.38      653.21
 1960   46      1913      278.48      388.43      666.91
 1960   47      1913      334.14      424.06      758.20
 1960   47      1912      340.67      442.25      782.92
 1960   48      1912      338.15      494.17      832.32
 1960   48      1911      334.66      496.75      831.41
 1960   49      1911      365.22      496.05      861.27
 1960   49      1910      371.85      515.98      887.83
 1960   50      1910      445.08      610.47     1055.55
 1960   50      1909      448.65      622.66     1071.31
 1960   51      1909      373.45      570.64      944.09
 1960   51      1908      377.67      585.11      962.78
 1960   52      1908      447.59      686.27     1133.86
 1960   52      1907      449.15      697.61     1146.76
 1960   53      1907      458.61      703.71     1162.32
 1960   53      1906      460.21      715.35     1175.56
 1960   54      1906      504.73      754.05     1258.78
 1960   54      1905      506.49      766.51     1273.00
 1960   55      1905      506.52      800.88     1307.40
 1960   55      1904      509.71      813.15     1322.86
 1960   56      1904      550.57      889.65     1440.22
 1960   56      1903      554.04      903.27     1457.31
 1960   57      1903      585.10      878.67     1463.77
 1960   57      1902      588.79      892.13     1480.92
 1960   58      1902      682.70     1022.79     1705.49
 1960   58      1901      687.00     1038.46     1725.46
 1960   59      1901      738.26     1106.07     1844.33
 1960   59      1900      742.91     1123.01     1865.92
 1960   60      1900      868.84     1237.46     2106.30
 1960   60      1899      889.48     1263.98     2153.46
 1960   61      1899      628.68      931.20     1559.88
 1960   61      1898      643.62      951.16     1594.78
 1960   62      1898      852.96     1140.51     1993.47
 1960   62      1897      873.23     1164.95     2038.18
 1960   63      1897      879.76     1213.60     2093.36
 1960   63      1896      900.66     1239.60     2140.26
 1960   64      1896     1019.19     1384.63     2403.82
 1960   64      1895     1043.40     1414.29     2457.69
 1960   65      1895     1113.08     1414.60     2527.68
 1960   65      1894     1158.38     1457.68     2616.06
 1960   66      1894     1093.89     1354.22     2448.11
 1960   66      1893     1138.41     1395.46     2533.87
 1960   67      1893     1235.61     1521.51     2757.12
 1960   67      1892     1285.89     1567.85     2853.74
 1960   68      1892     1291.71     1480.43     2772.14
 1960   68      1891     1344.27     1525.52     2869.79
 1960   69      1891     1232.17     1406.68     2638.85
 1960   69      1890     1282.31     1449.52     2731.83
 1960   70      1890     1575.60     1702.51     3278.11
 1960   70      1889     1656.87     1767.75     3424.62
 1960   71      1889     1340.16     1506.28     2846.44
 1960   71      1888     1409.29     1563.99     2973.28
 1960   72      1888     1759.64     1879.02     3638.66
 1960   72      1887     1850.40     1951.02     3801.42
 1960   73      1887     1703.84     1705.47     3409.31
 1960   73      1886     1791.72     1770.82     3562.54
 1960   74      1886     1799.28     1721.74     3521.02
 1960   74      1885     1892.09     1787.71     3679.80
 1960   75      1885     1858.16     1715.91     3574.07
 1960   75      1884     1976.82     1799.57     3776.39
 1960   76      1884     1756.95     1641.84     3398.79
 1960   76      1883     1869.15     1721.89     3591.04
 1960   77      1883     1743.33     1581.99     3325.32
 1960   77      1882     1854.66     1659.13     3513.79
 1960   78      1882     1992.93     1709.53     3702.46
 1960   78      1881     2120.20     1792.89     3913.09
 1960   79      1881     1777.88     1498.11     3275.99
 1960   79      1880     1891.41     1571.16     3462.57
 1960   80      1880     2192.94     1670.23     3863.17
