Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les lesions;Lesions;99;94;38
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;7;7;3
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;14;14;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;140;19;5
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;90;13;2
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;554;79;13
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;21;14;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat intel·lectual;1;1;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;8;11;7
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;111;11;14
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;94;2;1
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;95;29;22
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;33;12;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;2;1;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l’honor;Injúria;3;2;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;1;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;1
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat;Amenaces;34;30;11
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat;Coaccions;14;15;1
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;5;2
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;3;2;1
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;4;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;8;8;8
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;4;
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;1
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;10;9;10
4;abril;2016;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;6;6;6
4;abril;2016;RP Metropolitana Sud;ABP Martorell;De les falsedats;Falsedats documentals;;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;De les falsedats;Usurpació de funcions públiques i intrusisme;;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;De les lesions;Lesions;26;21;5
4;abril;2016;RP Metropolitana Sud;ABP Martorell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;7;8;3
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;2;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;75;9;3
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;3;3;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;34;7;1
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;93;11;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;6;2;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;1;;1
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;2;2
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;43;8;9
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;14;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;12;3;2
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;5;4;2
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Amenaces;20;19;2
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Coaccions;3;3;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;2;1
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;2;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Trencament de condemna;4;6;2
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració pública;Suborn;2;;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;9;9;6
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;2
4;abril;2016;RP Metropolitana Sud;ABP Martorell;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De l’homicidi i les seves formes;Homicidi consumat;1;1;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;De la usurpació de l'estat civil;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;Falsedats documentals;2;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les lesions;Lesions;18;17;6
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;4;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;48;3;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;33;7;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;101;20;2
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;3;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;24;5;5
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;31;;2
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;14;6;8
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;9;5;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Amenaces;10;10;4
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Coaccions;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;3
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra les relacions familiars;Contra els drets i deures familiars;3;3;
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;1;2
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De l’homicidi i les seves formes;Assassinat consumat;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les falsedats;De la usurpació de l'estat civil;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les falsedats;Falsedats documentals;4;3;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les lesions;Lesions;26;25;7
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;8;8;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;52;5;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;;;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;48;8;4
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;115;15;3
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;9;8;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;62;16;7
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;26;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;8;2;2
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l’honor;Injúria;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat;Amenaces;16;17;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat;Coaccions;3;4;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra les relacions familiars;Contra els drets i deures familiars;6;6;
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;2
4;abril;2016;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;4;3;4
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;De les lesions;Lesions;5;4;1
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;7;2;
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;4;2;
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;7;3;
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;8;22;2
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;;1
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra la llibertat;Amenaces;1;1;
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra la llibertat;Coaccions;1;1;
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;1
4;abril;2016;RP Pirineu Occidental;ABP Alt Urgell;Faltes contra el patrimoni;Faltes contra el patrimoni;;1;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;De les lesions;Lesions;7;5;1
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;10;1;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;7;4;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;7;2;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;1;10;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;2;;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;;1;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra la llibertat;Amenaces;;1;
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
4;abril;2016;RP Pirineu Occidental;ABP Cerdanya;Delictes contra l'ordre públic;Organitzacions i grups criminals;;1;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;De les lesions;Lesions;5;4;1
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;1
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;9;1;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;4;1;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;14;1;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;4;1;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;1;;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;1;;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra la llibertat;Amenaces;6;6;1
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra la llibertat;Coaccions;3;2;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra l'Administració de justícia;Trencament de condemna;1;1;
4;abril;2016;RP Pirineu Occidental;ABP Pallars Jussà - Pallars Sobirà;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;1
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;De les lesions;Lesions;2;2;1
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;3;1;
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;7;;
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;5;1;
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;2;;
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;;1;
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la llibertat;Amenaces;4;4;
4;abril;2016;RP Pirineu Occidental;ABP Vall d'Aran - Alta Ribagorça;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;1;
4;abril;2016;RP Ponent;ABP Noguera;De les falsedats;De la usurpació de l'estat civil;1;;
4;abril;2016;RP Ponent;ABP Noguera;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
4;abril;2016;RP Ponent;ABP Noguera;De les lesions;Lesions;7;7;1
4;abril;2016;RP Ponent;ABP Noguera;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;1
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;1;;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;11;7;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;2;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;17;3;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;18;3;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;20;;2
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;;3;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra la llibertat;Amenaces;4;5;
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra l'Administració de justícia;Trencament de condemna;4;4;3
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;1;4
4;abril;2016;RP Ponent;ABP Noguera;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;2
4;abril;2016;RP Ponent;ABP Noguera;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;2;2
4;abril;2016;RP Ponent;ABP Segarra - Urgell;De les lesions;Lesions;7;7;2
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;2;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;21;3;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;2;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;6;10;2
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;30;7;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;36;4;1
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;2;2;2
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;1;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra la llibertat;Amenaces;7;7;2
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra la llibertat;Coaccions;5;4;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;1
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;2
4;abril;2016;RP Ponent;ABP Segarra - Urgell;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De l’homicidi i les seves formes;Homicidi temptativa;;;1
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les falsedats;De la usurpació de l'estat civil;1;1;
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les falsedats;Falsedats documentals;7;5;2
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les lesions;Lesions;57;53;11
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;3;3;
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;16;9;
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;154;17;1
4;abril;2016;RP Ponent;ABP Segrià - Garrigues - Pla d'Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;3;;
