Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2018;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;16;2;
1;gener;2018;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;2;
1;gener;2018;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2018;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la llibertat;Amenaces;4;4;1
1;gener;2018;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;;
1;gener;2018;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De l’homicidi i les seves formes;Homicidi consumat;;;1
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De l’homicidi i les seves formes;Homicidi temptativa;;;1
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De les falsedats;De la usurpació de l'estat civil;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De les falsedats;Falsedats documentals;1;;1
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De les falsedats;Usurpació de funcions públiques i intrusisme;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De les lesions;Lesions;25;26;5
1;gener;2018;RP Metropolitana Sud;ABP Garraf;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;6;5;1
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;84;10;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions;1;;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;7;5;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;123;4;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;209;22;7
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;16;14;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;119;7;14
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;33;1;1
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;22;;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;16;9;3
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra l’honor;Injúria;2;;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat;Amenaces;24;21;3
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat;Coaccions;4;3;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat;Segrest;;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;3;3
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra l'Administració de justícia;Trencament de condemna;3;2;2
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra l'Administració pública;Malversació;1;;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;3
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;6;4;4
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra l'ordenació del territori;1;;
1;gener;2018;RP Metropolitana Sud;ABP Garraf;Faltes contra el patrimoni;Faltes contra el patrimoni;;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;De l’homicidi i les seves formes;Homicidi consumat;;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;De les falsedats;De la usurpació de l'estat civil;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;De les falsedats;Falsedats documentals;3;2;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;De les lesions;Lesions;31;33;9
1;gener;2018;RP Metropolitana Sud;ABP Gavà;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;4;3
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;6;3;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;119;11;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;130;12;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;264;35;3
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;5;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;80;13;3
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;58;2;2
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;37;11;6
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;20;9;1
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra l’honor;Injúria;;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;3;1
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat;Amenaces;22;20;6
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat;Coaccions;6;6;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;1
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra l'Administració de justícia;Trencament de condemna;9;9;3
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra l'Administració de justícia;Encobriment;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra l'ordre públic;Desordres públics;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;2;1
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;1;2
1;gener;2018;RP Metropolitana Sud;ABP Gavà;Dels delictes contra la seguretat col·lectiva;Incendi;1;;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De l’homicidi i les seves formes;Homicidi consumat;;;3
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les falsedats;De la usurpació de l'estat civil;1;1;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les falsedats;Falsedats documentals;3;2;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les falsedats;Falsificació de moneda i efectes timbrats;3;1;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les lesions;Lesions;70;66;17
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;3;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;15;14;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;151;19;2
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;1;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;175;22;6
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;589;102;18
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;13;9;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;5;5;6
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;100;16;16
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;71;2;2
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;123;23;18
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;41;15;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l’honor;Injúria;1;1;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;4;2;2
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat;Amenaces;31;30;9
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat;Coaccions;13;8;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat;Detenció il·legal;1;1;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;4;3;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;3;3;3
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;2;
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;12;12;7
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'ordre públic;Desordres públics;1;1;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'ordre públic;Organitzacions i grups criminals;;1;1
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;16;15;17
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;9;3;7
1;gener;2018;RP Metropolitana Sud;ABP l'Hospitalet de Llobregat;Dels delictes contra la seguretat col·lectiva;Incendi;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;De les falsedats;Falsedats documentals;;1;1
1;gener;2018;RP Metropolitana Sud;ABP Martorell;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;De les lesions;Lesions;35;32;10
1;gener;2018;RP Metropolitana Sud;ABP Martorell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;5;5;3
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;98;6;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;83;3;1
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;112;17;8
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;4;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;65;6;8
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;13;9;2
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;14;;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;3;;1
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l’honor;Injúria;1;;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Amenaces;18;17;4
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Coaccions;5;4;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat;Segrest;;;2
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;;1
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració de justícia;Trencament de condemna;7;9;5
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l'Administració pública;Suborn;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l'ordre públic;Desordres públics;;1;
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;4;4;2
1;gener;2018;RP Metropolitana Sud;ABP Martorell;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;1;3
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;Falsedats documentals;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;Falsificació de moneda i efectes timbrats;1;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;De les lesions;Lesions;22;18;13
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;2;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;75;6;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;52;5;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;100;19;2
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;12;11;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;40;3;5
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;31;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;9;1;1
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;6;4;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Amenaces;9;7;1
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Coaccions;2;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat;Segrest;;;2
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;1
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;3;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;4;6;3
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;3
1;gener;2018;RP Metropolitana Sud;ABP Sant Boi de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;3
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les falsedats;Falsedats documentals;5;4;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les lesions;Lesions;25;24;5
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;6;6;2
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;5;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;65;4;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;3;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;127;19;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;2;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;108;16;2
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;10;7;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;2;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;88;6;7
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;19;2;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;15;6;3
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;3;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l’honor;Calúmnia;1;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;3;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat;Amenaces;13;12;6
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat;Coaccions;2;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;7;6;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;;;1
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;2;2;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra les relacions familiars;Contra els drets i deures familiars;4;4;
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;1;1;3
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;3;1
1;gener;2018;RP Metropolitana Sud;ABP Sant Feliu de Llobregat;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;De les falsedats;Falsedats documentals;1;1;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;De les lesions;Lesions;6;6;2
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;9;;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;14;5;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;8;3;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;5;;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;1;;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;1;;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra la llibertat;Coaccions;2;2;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;;
1;gener;2018;RP Pirineu Occidental;ABP Alt Urgell;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;1;
